,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rushing_epa_allowed_standardized,rush_def_value
2283,2017,12,NE,MIA,35,17,19,67.0,-6.1212053,0.0,-0.9604335257340004,-0.3221687,-0.3221687,-1.2423367697278327,-0.9604335257340004,-0.9604335257340004
2284,2017,12,NO,LA,20,26,22,91.0,-3.4775305,0.0,-0.46008049177700094,-0.15806956818181817,-0.15806956818181817,-0.47332410373777656,-0.46008049177700094,-0.46008049177700094
2285,2017,12,NYG,WAS,10,20,29,125.0,-2.8094962,0.0,-0.3336455048442888,-0.09687917931034483,-0.09687917931034483,-0.18656948439489549,-0.3336455048442888,-0.3336455048442888
2286,2017,12,NYJ,CAR,27,35,34,147.0,0.6935211,2.0,0.32935031221265654,0.020397679411764708,0.020397679411764708,0.3630214170655355,0.32935031221265654,0.32935031221265654
2287,2017,12,PHI,CHI,31,3,13,7.0,-9.205725,0.0,-1.5442227233293833,-0.7081326923076923,-0.7081326923076923,-3.0510678422941653,-1.5442227233293833,-1.5442227233293833
2289,2017,12,PIT,GB,31,28,24,80.0,0.16583994,1.0,0.22947915205031402,0.0069099975,0.0069099975,0.2998145121290474,0.22947915205031402,0.22947915205031402
2290,2017,12,SEA,SF,24,13,24,84.0,-5.3362756,0.0,-0.811874422761896,-0.22234481666666664,-0.22234481666666664,-0.7745352048987035,-0.811874422761896,-0.811874422761896
2291,2017,12,SF,SEA,13,24,29,91.0,-5.715927,1.0,-0.8837288467008853,-0.19710093103448276,-0.19710093103448276,-0.6562355675096232,-0.8837288467008853,-0.8837288467008853
2293,2017,12,TB,ATL,20,34,28,148.0,-3.5470676,2.0,-0.47324137637505037,-0.1266809857142857,-0.1266809857142857,-0.3262287643684587,-0.47324137637505037,-0.47324137637505037
2294,2017,12,TEN,IND,20,16,24,89.0,-6.7169037,1.0,-1.0731779153856058,-0.2798709875,-0.2798709875,-1.0441183130272476,-1.0731779153856058,-1.0731779153856058
2295,2017,12,WAS,NYG,20,10,23,85.0,-2.1488109,0.0,-0.20860142062266276,-0.09342656086956522,-0.09342656086956522,-0.17038958580327979,-0.20860142062266276,-0.20860142062266276
2296,2017,13,ARI,LA,16,32,24,90.0,-5.351638,0.0,-0.814781975328067,-0.22298491666666667,-0.22298491666666667,-0.7775348856529299,-0.814781975328067,-0.814781975328067
2297,2017,13,ATL,MIN,9,14,28,108.0,-1.4451269,0.0,-0.07541922122847207,-0.051611675,-0.051611675,0.0255662154513704,-0.07541922122847207,-0.07541922122847207
2298,2017,13,BAL,DET,44,20,24,78.0,-6.6433816,2.0,-1.0592628128934651,-0.27680756666666667,-0.27680756666666667,-1.029762299098415,-1.0592628128934651,-1.0592628128934651
2299,2017,13,BUF,NE,3,23,33,193.0,4.8772807,2.0,1.1211862858379764,0.14779638484848484,0.14779638484848484,0.9600460144907306,1.1211862858379764,1.1211862858379764
2302,2017,13,CAR,NO,21,31,25,152.0,5.4792333,3.0,1.2351143717388233,0.219169332,0.219169332,1.2945188405222985,1.2351143717388233,1.2351143717388233
2304,2017,13,CHI,SF,14,15,33,111.0,-1.7232342,0.0,-0.12805498086146078,-0.05221921818181818,-0.05221921818181818,0.0227191047032664,-0.12805498086146078,-0.12805498086146078
2305,2017,13,CIN,PIT,20,23,22,92.0,3.6979003,0.0,0.8979717810397994,0.16808637727272727,0.16808637727272727,1.0551303759629946,0.8979717810397994,0.8979717810397994
2306,2017,13,CLE,LAC,10,19,23,96.0,-3.9487762,0.0,-0.549270438942284,-0.17168592173913044,-0.17168592173913044,-0.5371339986114051,-0.549270438942284,-0.549270438942284
2307,2017,13,DAL,WAS,38,14,19,56.0,-2.9630814,0.0,-0.3627136870544807,-0.15595165263157895,-0.15595165263157895,-0.46339898185818107,-0.3627136870544807,-0.3627136870544807
2308,2017,13,DEN,MIA,9,35,30,145.0,-3.5138009,1.0,-0.46694518053631207,-0.11712669666666667,-0.11712669666666667,-0.28145479627525855,-0.46694518053631207,-0.46694518053631207
2309,2017,13,DET,BAL,20,44,26,102.0,1.3867663,2.0,0.4605568203263348,0.05333716538461538,0.05333716538461538,0.5173847073746519,0.4605568203263348,0.4605568203263348
2311,2017,13,GB,TB,26,20,35,165.0,0.32401454,0.0,0.2594159434457364,0.009257558285714286,0.009257558285714286,0.3108158133449253,0.2594159434457364,0.2594159434457364
2312,2017,13,HOU,TEN,13,24,25,198.0,10.087711,2.0,2.1073342828709243,0.40350844,0.40350844,2.158381478420803,2.1073342828709243,2.1073342828709243
2313,2017,13,IND,JAX,10,30,27,96.0,-3.461527,1.0,-0.4570516019230254,-0.1282047037037037,-0.1282047037037037,-0.3333693166692328,-0.4570516019230254,-0.4570516019230254
2314,2017,13,JAX,IND,30,10,26,141.0,1.1922438,0.0,0.4237406721949912,0.04585553076923077,0.04585553076923077,0.48232375538914635,0.4237406721949912,0.4237406721949912
2316,2017,13,KC,NYJ,31,38,48,161.0,0.055683814,3.0,0.20863053940966342,0.0011600794583333334,0.0011600794583333334,0.2728688497513475,0.20863053940966342,0.20863053940966342
2317,2017,13,LA,ARI,32,16,23,118.0,0.88648576,1.0,0.36587161698035375,0.03854285913043478,0.03854285913043478,0.4480546093543512,0.36587161698035375,0.36587161698035375
2318,2017,13,LAC,CLE,19,10,22,89.0,-3.4137924,0.0,-0.4480171503578315,-0.15517238181818183,-0.15517238181818183,-0.45974710924253104,-0.4480171503578315,-0.4480171503578315
2319,2017,13,LV,NYG,24,17,24,65.0,-2.8695457,1.0,-0.3450107262824933,-0.11956440416666668,-0.11956440416666668,-0.2928785492391439,-0.3450107262824933,-0.3450107262824933
2320,2017,13,MIA,DEN,35,9,23,103.0,-2.5900605,0.0,-0.2921141794885839,-0.11261132608695652,-0.11261132608695652,-0.26029455533453694,-0.2921141794885839,-0.2921141794885839
2322,2017,13,MIN,ATL,14,9,22,102.0,-4.247536,0.0,-0.6058149777616525,-0.1930698181818182,-0.1930698181818182,-0.637344688518447,-0.6058149777616525,-0.6058149777616525
2323,2017,13,NE,BUF,23,3,26,183.0,8.8394575,0.0,1.8710845649130106,0.3399791346153846,0.3399791346153846,1.8606660672481854,1.8710845649130106,1.8710845649130106
2324,2017,13,NO,CAR,31,21,23,112.0,0.281623,1.0,0.2513927419335422,0.012244478260869565,0.012244478260869565,0.3248133236775096,0.2513927419335422,0.2513927419335422
2325,2017,13,NYG,LV,17,24,28,120.0,-8.667868,2.0,-1.4424256408043277,-0.3095667142857143,-0.3095667142857143,-1.1832804753797985,-1.4424256408043277,-1.4424256408043277
2326,2017,13,NYJ,KC,38,31,11,112.0,4.4854164,0.0,1.047020396975838,0.4077651272727273,0.4077651272727273,2.1783294598123977,1.047020396975838,1.047020396975838
2327,2017,13,PHI,SEA,10,24,24,102.0,-3.120973,0.0,-0.3925969166772486,-0.13004054166666668,-0.13004054166666668,-0.3419725471103794,-0.3925969166772486,-0.3925969166772486
2328,2017,13,PIT,CIN,23,20,22,130.0,3.8911185,0.0,0.9345410718563969,0.17686902272727273,0.17686902272727273,1.0962882146463138,0.9345410718563969,0.9345410718563969
2329,2017,13,SEA,PHI,24,10,26,98.0,-4.6900425,0.0,-0.6895656228185607,-0.18038625,-0.18038625,-0.5779060767860358,-0.6895656228185607,-0.6895656228185607
2330,2017,13,SF,CHI,15,14,19,62.0,-5.7743716,0.0,-0.894790318001517,-0.3039142947368421,-0.3039142947368421,-1.1567917171614512,-0.894790318001517,-0.894790318001517
2331,2017,13,TB,GB,20,26,28,200.0,12.134467,2.0,2.4947119491291545,0.43337382142857145,0.43337382142857145,2.2983386880582213,2.4947119491291545,2.4947119491291545
2332,2017,13,TEN,HOU,24,13,21,54.0,-5.147719,0.0,-0.7761874060068035,-0.2451294761904762,-0.2451294761904762,-0.8813102473376493,-0.7761874060068035,-0.7761874060068035
2333,2017,13,WAS,DAL,14,38,42,182.0,3.598038,2.0,0.8790714212894534,0.08566757142857143,0.08566757142857143,0.6688936853255575,0.8790714212894534,0.8790714212894534
2334,2017,14,ARI,TEN,12,7,22,65.0,-7.422684,1.0,-1.2067568693522897,-0.3373947272727273,-0.3373947272727273,-1.3136900285519602,-1.2067568693522897,-1.2067568693522897
2335,2017,14,ATL,NO,20,17,15,50.0,-0.06714152,0.0,0.18538409907075268,-0.004476101333333333,-0.004476101333333333,0.2464561907166621,0.18538409907075268,0.18538409907075268
2336,2017,14,BAL,PIT,38,39,17,59.0,1.8528033,2.0,0.5487609469784549,0.1089884294117647,0.1089884294117647,0.7781814979551908,0.5487609469784549,0.5487609469784549
2337,2017,14,BUF,IND,13,7,45,164.0,-4.992703,0.0,-0.746848424558753,-0.11094895555555555,-0.11094895555555555,-0.25250423993157434,-0.746848424558753,-0.746848424558753
2339,2017,14,CAR,MIN,31,24,21,100.0,0.5118884,0.0,0.29497374195113973,0.024375638095238097,0.024375638095238097,0.3816632013241236,0.29497374195113973,0.29497374195113973
2340,2017,14,CHI,CIN,33,7,13,70.0,0.99048424,0.0,0.3855548075887131,0.07619109538461538,0.07619109538461538,0.6244843698952482,0.3855548075887131,0.3855548075887131
2341,2017,14,CIN,CHI,7,33,38,232.0,5.807892,3.0,1.297317702375921,0.15283926315789473,0.15283926315789473,0.983678298525478,1.297317702375921,1.297317702375921
2343,2017,14,CLE,GB,21,27,26,86.0,1.231585,1.0,0.43118655350365637,0.047368653846153845,0.047368653846153845,0.4894146570804786,0.43118655350365637,0.43118655350365637
2344,2017,14,DAL,NYG,30,10,29,102.0,0.04477673,0.0,0.2065662187258093,0.0015440251724137932,0.0015440251724137932,0.2746681226293272,0.2065662187258093,0.2065662187258093
2345,2017,14,DEN,NYJ,23,0,22,60.0,-2.771788,0.0,-0.32650869199761895,-0.12599036363636362,-0.12599036363636362,-0.3229923235692295,-0.32650869199761895,-0.32650869199761895
2346,2017,14,DET,TB,24,21,27,134.0,0.07390892,1.0,0.2120798997777722,0.0027373674074074074,0.0027373674074074074,0.28026044529065464,0.2120798997777722,0.2120798997777722
2347,2017,14,GB,CLE,27,21,26,137.0,1.4504284,0.0,0.47260577766521555,0.055785707692307694,0.055785707692307694,0.5288592351613935,0.47260577766521555,0.47260577766521555
2348,2017,14,HOU,SF,16,26,28,106.0,-5.3535705,1.0,-0.815147728422253,-0.19119894642857144,-0.19119894642857144,-0.6285772803137292,-0.815147728422253,-0.815147728422253
2350,2017,14,IND,BUF,7,13,50,228.0,-5.5033045,1.0,-0.8434870162902303,-0.11006608999999999,-0.11006608999999999,-0.24836689449247223,-0.8434870162902303,-0.8434870162902303
2351,2017,14,JAX,SEA,30,24,24,141.0,2.797195,0.0,0.7275005000955057,0.11654979166666667,0.11654979166666667,0.81361607510214,0.7275005000955057,0.7275005000955057
2352,2017,14,KC,LV,26,15,11,70.0,2.3819153,1.0,0.6489029139492246,0.21653775454545457,0.21653775454545457,1.2821865608102918,0.6489029139492246,0.6489029139492246
2353,2017,14,LA,PHI,35,43,33,139.0,-2.0526657,0.0,-0.1904045748833901,-0.062201990909090905,-0.062201990909090905,-0.024062853153028852,-0.1904045748833901,-0.1904045748833901
2354,2017,14,LAC,WAS,30,13,21,65.0,-5.718783,0.0,-0.884269385297002,-0.272323,-0.272323,-1.0087464135788953,-0.884269385297002,-0.884269385297002
2356,2017,14,LV,KC,15,26,32,166.0,4.6133122,2.0,1.0712264950785084,0.14416600625,0.14416600625,0.9430330839916995,1.0712264950785084,1.0712264950785084
2357,2017,14,MIA,NE,27,20,10,25.0,-2.1342952,1.0,-0.20585411806676232,-0.21342951999999998,-0.21342951999999998,-0.7327557269589795,-0.20585411806676232,-0.20585411806676232
2358,2017,14,MIN,CAR,24,31,33,221.0,7.829953,3.0,1.6800214888613558,0.23727130303030303,0.23727130303030303,1.3793495452764948,1.6800214888613558,1.6800214888613558
2359,2017,14,NE,MIA,20,27,27,122.0,-1.4129976,0.0,-0.06933829450710882,-0.05233324444444444,-0.05233324444444444,0.022184746969355556,-0.06933829450710882,-0.06933829450710882
2360,2017,14,NO,ATL,17,20,35,134.0,0.6979602,1.0,0.33019047498647375,0.01994172,0.01994172,0.3608846686321987,0.33019047498647375,0.33019047498647375
2361,2017,14,NYG,DAL,10,30,28,125.0,3.1458688,1.0,0.7934919729087715,0.11235245714285715,0.11235245714285715,0.7939462366548337,0.7934919729087715,0.7934919729087715
2362,2017,14,NYJ,DEN,0,23,34,85.0,-6.674168,1.0,-1.0650895767014092,-0.1962990588235294,-0.1962990588235294,-0.6524777786664024,-1.0650895767014092,-1.0650895767014092
2364,2017,14,PHI,LA,43,35,16,110.0,5.8767014,2.0,1.3103408594052048,0.3672938375,0.3672938375,1.9886701112262963,1.3103408594052048,1.3103408594052048
2366,2017,14,PIT,BAL,39,38,26,152.0,10.776979,3.0,2.237788049351383,0.41449919230769233,0.41449919230769233,2.209887099685999,2.237788049351383,2.237788049351383
2367,2017,14,SEA,JAX,24,30,34,161.0,0.16615522,1.0,0.22953882327180694,0.004886918235294117,0.004886918235294117,0.2903338185895811,0.22953882327180694,0.22953882327180694
2368,2017,14,SF,HOU,26,16,23,90.0,-3.4255915,0.0,-0.4502502977490923,-0.1489387608695652,-0.1489387608695652,-0.4305346849514721,-0.4502502977490923,-0.4502502977490923
2369,2017,14,TB,DET,21,24,18,53.0,-4.771052,2.0,-0.7048978221890505,-0.26505844444444443,-0.26505844444444443,-0.9747027524509351,-0.7048978221890505,-0.7048978221890505
2370,2017,14,TEN,ARI,7,12,27,138.0,-3.4945657,0.0,-0.46330464552089723,-0.12942835925925925,-0.12942835925925925,-0.3391036957034493,-0.46330464552089723,-0.46330464552089723
2371,2017,14,WAS,LAC,13,30,35,174.0,0.43162265,1.0,0.2797823078400554,0.012332075714285714,0.012332075714285714,0.32522382890346124,0.2797823078400554,0.2797823078400554
2372,2017,15,ARI,WAS,15,20,19,32.0,-7.9128876,0.0,-1.2995348685663546,-0.41646776842105265,-0.41646776842105265,-1.6842475659848164,-1.2995348685663546,-1.2995348685663546
2373,2017,15,ATL,TB,24,21,18,84.0,-6.079368,0.0,-0.9525152220199546,-0.33774266666666664,-0.33774266666666664,-1.3153205661298966,-0.9525152220199546,-0.9525152220199546
2374,2017,15,BAL,CLE,27,10,19,130.0,-1.1789247,1.0,-0.025036670993462847,-0.06204866842105263,-0.06204866842105263,-0.02334434273815853,-0.025036670993462847,-0.025036670993462847
2375,2017,15,BUF,MIA,24,16,21,100.0,4.835235,1.0,1.113228539461665,0.2302492857142857,0.2302492857142857,1.3464424835694169,1.113228539461665,1.113228539461665
2376,2017,15,CAR,GB,31,24,19,120.0,6.428354,0.0,1.4147489553254244,0.33833442105263156,0.33833442105263156,1.8529584971491304,1.4147489553254244,1.4147489553254244
2377,2017,15,CHI,DET,10,20,19,92.0,-2.4358954,0.0,-0.26293624296050416,-0.1282050210526316,-0.1282050210526316,-0.3333708038516595,-0.26293624296050416,-0.26293624296050416
2378,2017,15,CIN,MIN,7,34,31,127.0,0.1494927,1.0,0.22638520451530586,0.004822345161290323,0.004822345161290323,0.29003121179793856,0.22638520451530586,0.22638520451530586
2380,2017,15,CLE,BAL,10,27,29,99.0,-2.7944686,1.0,-0.3308013179370746,-0.09636098620689655,-0.09636098620689655,-0.18414109214464308,-0.3308013179370746,-0.3308013179370746
2381,2017,15,DAL,LV,20,17,23,122.0,-1.5249025,0.0,-0.09051788748490422,-0.06630010869565217,-0.06630010869565217,-0.04326773528535204,-0.09051788748490422,-0.09051788748490422
2382,2017,15,DEN,IND,25,13,21,71.0,-1.9063913,1.0,-0.16272006549129703,-0.09078053809523809,-0.09078053809523809,-0.1579896114377222,-0.16272006549129703,-0.16272006549129703
2384,2017,15,DET,CHI,20,10,15,43.0,-0.71562785,0.0,0.06264884332177023,-0.04770852333333333,-0.04770852333333333,0.043857433909933276,0.06264884332177023,0.06264884332177023
2385,2017,15,GB,CAR,24,31,35,155.0,-1.6573238,0.0,-0.1155805007895096,-0.04735210857142857,-0.04735210857142857,0.04552768934159683,-0.1155805007895096,-0.1155805007895096
2386,2017,15,HOU,JAX,7,45,36,140.0,-2.9842901,3.0,-0.366727734996869,-0.08289694722222223,-0.08289694722222223,-0.12104498432324112,-0.366727734996869,-0.366727734996869
2387,2017,15,IND,DEN,13,25,45,215.0,2.358149,1.0,0.6444048038522746,0.052403311111111114,0.052403311111111114,0.5130084150898797,0.6444048038522746,0.6444048038522746
2388,2017,15,JAX,HOU,45,7,21,87.0,-0.18157072,0.0,0.16372674643673268,-0.00864622476190476,-0.00864622476190476,0.2269138707800371,0.16372674643673268,0.16372674643673268
2389,2017,15,KC,LAC,30,13,22,98.0,4.0665984,1.0,0.9677531372600052,0.18484538181818183,0.18484538181818183,1.1336675785797579,0.9677531372600052,0.9677531372600052
2390,2017,15,LA,SEA,42,7,17,78.0,-2.23644,0.0,-0.2251864733863088,-0.13155529411764705,-0.13155529411764705,-0.3490710844867625,-0.2251864733863088,-0.2251864733863088
2392,2017,15,LAC,KC,13,30,32,174.0,4.829518,1.0,1.11214651594836,0.1509224375,0.1509224375,0.9746955379643253,1.11214651594836,1.11214651594836
2393,2017,15,LV,DAL,17,20,30,127.0,5.6576724,2.0,1.2688865078054667,0.18858908,0.18858908,1.1512115551234725,1.2688865078054667,1.2688865078054667
2394,2017,15,MIA,BUF,16,24,29,117.0,2.5732758,2.0,0.6851206086348676,0.08873364827586207,0.08873364827586207,0.6832621460501263,0.6851206086348676,0.6851206086348676
2395,2017,15,MIN,CIN,34,7,20,46.0,-9.452734,1.0,-1.590972687645979,-0.47263669999999997,-0.47263669999999997,-1.9474702859392279,-1.590972687645979,-1.590972687645979
2397,2017,15,NE,PIT,27,24,31,143.0,0.7447238,1.0,0.33904115099955656,0.024023348387096775,0.024023348387096775,0.3800122770038245,0.33904115099955656,0.33904115099955656
2398,2017,15,NO,NYJ,31,19,28,124.0,2.8038158,1.0,0.7287535806057193,0.10013627857142858,0.10013627857142858,0.7366979383406558,0.7287535806057193,0.7287535806057193
2399,2017,15,NYG,PHI,29,34,26,109.0,-1.3266901,0.0,-0.05300337332911683,-0.05102654230769231,-0.05102654230769231,0.028308304618350513,-0.05300337332911683,-0.05300337332911683
2400,2017,15,NYJ,NO,19,31,27,132.0,2.7302055,2.0,0.7148217850098747,0.10111872222222222,0.10111872222222222,0.7413019335154682,0.7148217850098747,0.7148217850098747
2401,2017,15,PHI,NYG,34,29,23,75.0,-3.155813,1.0,-0.39919088190438695,-0.13720926086956522,-0.13720926086956522,-0.3755670933147019,-0.39919088190438695,-0.39919088190438695
2402,2017,15,PIT,NE,24,27,17,79.0,5.0514736,2.0,1.1541547681977462,0.2971455058823529,0.2971455058823529,1.6599361629455025,1.1541547681977462,1.1541547681977462
2403,2017,15,SEA,LA,7,42,43,244.0,5.5862827,3.0,1.2553749923239559,0.12991355116279069,0.12991355116279069,0.8762422462701315,1.2553749923239559,1.2553749923239559
2404,2017,15,SF,TEN,25,23,28,90.0,-2.2422738,0.0,-0.22629060295984724,-0.08008120714285714,-0.08008120714285714,-0.10784966902098381,-0.22629060295984724,-0.22629060295984724
2405,2017,15,TB,ATL,21,24,35,201.0,10.365409,1.0,2.1598925766609893,0.2961545428571428,0.2961545428571428,1.655292243690898,2.1598925766609893,2.1598925766609893
2406,2017,15,TEN,SF,23,25,22,51.0,-6.5681453,0.0,-1.0450232736851257,-0.2985520590909091,-0.2985520590909091,-1.1316628387569345,-1.0450232736851257,-1.0450232736851257
2407,2017,15,WAS,ARI,20,15,34,141.0,2.5597668,0.0,0.6825638383635296,0.07528725882352941,0.07528725882352941,0.6202487486841005,0.6825638383635296,0.6825638383635296
2408,2017,16,ARI,NYG,23,0,20,43.0,-13.213068,0.0,-2.302669347761535,-0.6606534,-0.6606534,-2.828567109034258,-2.302669347761535,-2.302669347761535
2410,2017,16,ATL,NO,13,23,28,90.0,-4.1447053,1.0,-0.5863528061174994,-0.1480251892857143,-0.1480251892857143,-0.42625344280542377,-0.5863528061174994,-0.5863528061174994
2411,2017,16,BAL,IND,23,16,24,93.0,-1.0764863,0.0,-0.005648747700590092,-0.044853595833333336,-0.044853595833333336,0.05723639200470162,-0.005648747700590092,-0.005648747700590092
2412,2017,16,BUF,NE,16,37,36,194.0,9.003126,2.0,1.9020611549755218,0.2500868333333333,0.2500868333333333,1.4394065669999803,1.9020611549755218,1.9020611549755218
2413,2017,16,CAR,TB,22,19,24,66.0,-11.156899,0.0,-1.9135101374538488,-0.4648707916666666,-0.4648707916666666,-1.9110771508562951,-1.9135101374538488,-1.9135101374538488
2415,2017,16,CHI,CLE,20,3,20,76.0,-1.3845234,0.0,-0.06394914741553069,-0.06922617,-0.06922617,-0.05698004551865672,-0.06394914741553069,-0.06394914741553069
2416,2017,16,CIN,DET,26,17,22,87.0,4.3865557,1.0,1.0283096042625615,0.19938889545454544,0.19938889545454544,1.2018223949425557,1.0283096042625615,1.0283096042625615
2417,2017,16,CLE,CHI,3,20,31,97.0,2.1197765,3.0,0.59928941992271,0.06837988709677419,0.06837988709677419,0.5878789470421164,0.59928941992271,0.59928941992271
2418,2017,16,DAL,SEA,12,21,27,80.0,-4.538352,0.0,-0.6608560395152534,-0.1680871111111111,-0.1680871111111111,-0.520269004112148,-0.6608560395152534,-0.6608560395152534
2419,2017,16,DEN,WAS,11,27,27,89.0,-10.430515,0.0,-1.7760316403944447,-0.38631537037037034,-0.38631537037037034,-1.5429453192633658,-1.7760316403944447,-1.7760316403944447
2420,2017,16,DET,CIN,17,26,32,144.0,1.7517761,1.0,0.5296401133448398,0.054743003125,0.054743003125,0.5239728411246857,0.5296401133448398,0.5296401133448398
2421,2017,16,GB,MIN,0,16,30,116.0,-3.384745,0.0,-0.44251951701860137,-0.11282483333333333,-0.11282483333333333,-0.26129510771360953,-0.44251951701860137,-0.44251951701860137
2422,2017,16,HOU,PIT,6,34,25,106.0,-0.45133728,2.0,0.11266959040674633,-0.0180534912,-0.0180534912,0.18282889017664275,0.11266959040674633,0.11266959040674633
2424,2017,16,IND,BAL,16,23,29,106.0,-1.3665705,0.0,-0.06055130590214688,-0.04712312068965517,-0.04712312068965517,0.04660078814163853,-0.06055130590214688,-0.06055130590214688
2425,2017,16,JAX,SF,33,44,34,132.0,4.9712877,3.0,1.1389784468341762,0.14621434411764708,0.14621434411764708,0.9526321461378232,1.1389784468341762,1.1389784468341762
2426,2017,16,KC,MIA,29,13,15,60.0,-1.7501798,0.0,-0.13315481867501924,-0.11667865333333333,-0.11667865333333333,-0.27935514471447215,-0.13315481867501924,-0.13315481867501924
2427,2017,16,LA,TEN,27,23,26,97.0,-2.0983913,1.0,-0.1990587946420019,-0.08070735769230769,-0.08070735769230769,-0.11078397889824516,-0.1990587946420019,-0.1990587946420019
2429,2017,16,LAC,NYJ,14,7,30,197.0,-1.9884026,1.0,-0.17824186975169914,-0.06628008666666667,-0.06628008666666667,-0.0431739066726222,-0.17824186975169914,-0.17824186975169914
2430,2017,16,LV,PHI,10,19,22,78.0,-7.2645564,0.0,-1.1768289733749406,-0.3302071090909091,-0.3302071090909091,-1.2800069166495598,-1.1768289733749406,-1.1768289733749406
2431,2017,16,MIA,KC,13,29,32,105.0,-6.3222218,1.0,-0.9984787556731811,-0.19756943125,-0.19756943125,-0.6584310855221805,-0.9984787556731811,-0.9984787556731811
2432,2017,16,MIN,GB,16,0,24,113.0,-0.9121039,0.0,0.025462958084528826,-0.03800432916666666,-0.03800432916666666,0.08933389770781573,0.025462958084528826,0.025462958084528826
2433,2017,16,NE,BUF,37,16,24,84.0,-1.382131,0.0,-0.06349635170917577,-0.05758879166666667,-0.05758879166666667,-0.002444160787912362,-0.06349635170917577,-0.06349635170917577
2434,2017,16,NO,ATL,23,13,19,68.0,-15.312056,0.0,-2.6999326624624715,-0.8058976842105263,-0.8058976842105263,-3.509220888143276,-2.6999326624624715,-2.6999326624624715
2435,2017,16,NYG,ARI,0,23,26,75.0,-5.7114067,0.0,-0.8828733156728649,-0.21966948846153847,-0.21966948846153847,-0.7619978974027473,-0.8828733156728649,-0.8828733156728649
2436,2017,16,NYJ,LAC,7,14,30,89.0,-4.6892676,1.0,-0.6894189619788791,-0.15630892,-0.15630892,-0.46507323283328755,-0.6894189619788791,-0.6894189619788791
2437,2017,16,PHI,LV,19,10,32,138.0,-10.955048,0.0,-1.875306966527813,-0.34234525,-0.34234525,-1.3368895094898754,-1.875306966527813,-1.875306966527813
2438,2017,16,PIT,HOU,34,6,28,176.0,3.4036705,0.0,0.8422846091113302,0.12155966071428571,0.12155966071428571,0.837093668858329,0.8422846091113302,0.8422846091113302
2440,2017,16,SEA,DAL,21,12,30,128.0,1.7302833,0.0,0.5255722954391614,0.057676109999999996,0.057676109999999996,0.5377181687969653,0.5255722954391614,0.5255722954391614
2441,2017,16,SF,JAX,44,33,28,92.0,-0.80063266,2.0,0.04656047474313934,-0.02859402357142857,-0.02859402357142857,0.13343312061895965,0.04656047474313934,0.04656047474313934
2442,2017,16,TB,CAR,19,22,30,117.0,1.2100551,1.0,0.42711171389562635,0.04033517,0.04033517,0.45645386012926964,0.42711171389562635,0.42711171389562635
2443,2017,16,TEN,LA,23,27,25,117.0,-6.48948,0.0,-1.0301347474858604,-0.2595792,-0.2595792,-0.9490255393471997,-1.0301347474858604,-1.0301347474858604
2444,2017,16,WAS,DEN,27,11,29,159.0,7.8164353,1.0,1.677463071991353,0.2695322517241379,0.2695322517241379,1.5305330274042508,1.677463071991353,1.677463071991353
2445,2017,17,ARI,SEA,26,24,22,101.0,-4.4043593,0.0,-0.6354960164242553,-0.20019815000000002,-0.20019815000000002,-0.6707499685758419,-0.6354960164242553,-0.6354960164242553
2446,2017,17,ATL,CAR,22,10,24,87.0,-3.1255872,0.0,-0.39347021961499434,-0.1302328,-0.1302328,-0.34287352136805727,-0.39347021961499434,-0.39347021961499434
2447,2017,17,BAL,CIN,27,31,28,148.0,-3.1328826,0.0,-0.3948509777641925,-0.11188866428571428,-0.11188866428571428,-0.25690796777477937,-0.3948509777641925,-0.3948509777641925
2448,2017,17,BUF,MIA,22,16,22,93.0,-0.027557373,1.0,0.1928759615524958,-0.0012526078636363636,-0.0012526078636363636,0.261562348070863,0.1928759615524958,0.1928759615524958
2449,2017,17,CAR,ATL,10,22,25,61.0,-7.8011994,0.0,-1.2783962891438037,-0.312047976,-0.312047976,-1.194908335105687,-1.2783962891438037,-1.2783962891438037
2450,2017,17,CHI,MIN,10,23,34,149.0,-1.8930262,2.0,-0.16019053034040076,-0.05567724117647059,-0.05567724117647059,0.006513878918653654,-0.16019053034040076,-0.16019053034040076
2452,2017,17,CIN,BAL,31,27,26,118.0,1.3460919,1.0,0.45285861196712957,0.051772765384615387,0.051772765384615387,0.5100535082309063,0.45285861196712957,0.45285861196712957
2453,2017,17,CLE,PIT,24,28,27,130.0,-2.2036629,2.0,-0.21898294130690474,-0.08161714444444444,-0.08161714444444444,-0.11504748430495444,-0.21898294130690474,-0.21898294130690474
2454,2017,17,DAL,PHI,6,0,18,70.0,-2.1071026,0.0,-0.20070753199226518,-0.11706125555555556,-0.11706125555555556,-0.28114812162827346,-0.20070753199226518,-0.20070753199226518
2455,2017,17,DEN,KC,24,27,26,111.0,-6.557919,2.0,-1.0430878010501576,-0.25222765384615387,-0.25222765384615387,-0.9145742168796193,-1.0430878010501576,-1.0430878010501576
2456,2017,17,DET,GB,35,11,27,103.0,-6.830622,0.0,-1.0947007200896612,-0.252986,-0.252986,-0.918128030912948,-1.0947007200896612,-1.0947007200896612
