,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rush_discrepancy,rush_discrepancy_abs,rushing_value
4808,2021,9,PIT,CHI,29,27,31,106.0,-3.0763988,1.0,-0.38416061573501253,-0.09923867096774194,-0.19762669688427453,-0.186533918850738,0.186533918850738,-0.38416061573501253
4809,2021,9,SF,ARI,17,31,11,39.0,-1.9840701,0.0,-0.17742188254312932,-0.18037000909090908,-0.5778299675180602,0.40040808497493086,0.40040808497493086,-0.17742188254312932
4810,2021,9,TEN,LA,28,16,25,70.0,-0.01887744,2.0,0.19451876225214815,-0.0007550975999999999,0.2638938149711285,-0.06937505271898037,0.06937505271898037,0.19451876225214815
4811,2021,10,ARI,CAR,10,34,20,65.0,-10.986631,1.0,-1.8812844982088897,-0.54933155,-2.3068829800390067,0.42559848183011706,0.42559848183011706,-1.8812844982088897
4813,2021,10,ATL,DAL,3,43,24,103.0,-1.8485512,0.0,-0.15177300440822586,-0.07702296666666666,-0.09351793163897437,-0.05825507276925149,0.05825507276925149,-0.15177300440822586
4815,2021,10,BAL,MIA,10,22,22,95.0,-3.3227892,0.0,-0.4307935012086262,-0.15103587272727273,-0.44036231513273266,0.009568813924106467,0.009568813924106467,-0.4307935012086262
4816,2021,10,BUF,NYJ,45,17,21,143.0,4.561319,4.0,1.0613860429301833,0.21720566666666669,1.2853165766445587,-0.22393053371437532,0.22393053371437532,1.0613860429301833
4817,2021,10,CAR,ARI,34,10,37,166.0,-4.1412673,2.0,-0.5857021157486447,-0.11192614324324324,-0.25708360424968657,-0.32861851149895815,0.32861851149895815,-0.5857021157486447
4819,2021,10,CLE,NE,7,45,20,99.0,-0.903302,0.0,0.02712884277260992,-0.0451651,0.05577659970098139,-0.028647756928371466,0.028647756928371466,0.02712884277260992
4821,2021,10,DAL,ATL,43,3,35,122.0,-7.803021,3.0,-1.278741052836621,-0.22294345714285715,-0.7773405951738628,-0.5014004576627582,0.5014004576627582,-1.278741052836621
4824,2021,10,DEN,PHI,13,30,18,96.0,-9.087733,1.0,-1.5218910601525606,-0.5048740555555555,-2.098543204275657,0.5766521441230965,0.5766521441230965,-1.5218910601525606
4825,2021,10,DET,PIT,16,16,39,229.0,4.9784718,2.0,1.1403381398763197,0.1276531230769231,0.8656492723199838,0.2746888675563359,0.2746888675563359,1.1403381398763197
4826,2021,10,GB,SEA,17,0,32,106.0,2.791418,2.0,0.726407120729341,0.0872318125,0.6762241396872736,0.05018298104206742,0.05018298104206742,0.726407120729341
4827,2021,10,IND,JAX,23,17,24,130.0,0.39548448,1.0,0.2729426454878046,0.01647852,0.3446551820081768,-0.07171253652037218,0.07171253652037218,0.2729426454878046
4828,2021,10,JAX,IND,17,23,24,179.0,5.6879234,2.0,1.2746119395530604,0.23699680833333334,1.3780631893014323,-0.10345124974837194,0.10345124974837194,1.2746119395530604
4829,2021,10,KC,LV,41,14,23,96.0,-0.06095224,0.0,0.18655550828719986,-0.0026500973913043476,0.2550133362908623,-0.06845782800366246,0.06845782800366246,0.18655550828719986
4831,2021,10,LA,SF,10,31,10,52.0,-0.28174487,0.0,0.1447673646411488,-0.028174486999999998,0.1353991818265964,0.0093681828145524,0.0093681828145524,0.1447673646411488
4833,2021,10,LAC,MIN,20,27,19,82.0,-0.1413161,1.0,0.17134550546404792,-0.007437689473684211,0.23257739217494167,-0.061231886710893746,0.061231886710893746,0.17134550546404792
4834,2021,10,LV,KC,14,41,14,50.0,-2.1271517,0.0,-0.20450210915172046,-0.15193940714285717,-0.44459652040879843,0.24009441125707798,0.24009441125707798,-0.20450210915172046
4835,2021,10,MIA,BAL,22,10,20,61.0,-2.6237452,1.0,-0.2984894877689109,-0.13118726,-0.34734637762907694,0.048856889860166064,0.048856889860166064,-0.2984894877689109
4837,2021,10,MIN,LAC,27,20,30,110.0,2.6591685,1.0,0.7013770230167568,0.08863895,0.6828183644604341,0.01855865855632266,0.01855865855632266,0.7013770230167568
4838,2021,10,NE,CLE,45,7,32,186.0,5.8235226,2.0,1.3002760156043742,0.18198508125,1.1202634408424084,0.18001257476196586,0.18001257476196586,1.3002760156043742
4840,2021,10,NO,TEN,21,23,21,86.0,0.7858435,1.0,0.34682363871340144,0.03742111904761905,0.44279783363545333,-0.09597419492205189,0.09597419492205189,0.34682363871340144
4842,2021,10,NYJ,BUF,17,45,22,70.0,-2.5386338,1.0,-0.2823809455176749,-0.11539244545454545,-0.273327628670207,-0.009053316847467907,0.009053316847467907,-0.2823809455176749
4844,2021,10,PHI,DEN,30,13,36,219.0,3.1221576,0.0,0.7890042912700309,0.0867266,0.6738565780358995,0.11514771323413142,0.11514771323413142,0.7890042912700309
4845,2021,10,PIT,DET,16,16,30,146.0,2.0198288,0.0,0.5803728970084604,0.06732762666666667,0.5829477716622891,-0.0025748746538286627,0.0025748746538286627,0.5803728970084604
4846,2021,10,SEA,GB,0,17,16,75.0,2.5736556,0.0,0.6851924911834687,0.160853475,1.0212350506314851,-0.3360425594480164,0.3360425594480164,0.6851924911834687
4847,2021,10,SF,LA,31,10,43,157.0,-5.491939,1.0,-0.8413359338623018,-0.12771951162790698,-0.33109557611014745,-0.5102403577521544,0.5102403577521544,-0.8413359338623018
4848,2021,10,TB,WAS,19,29,13,53.0,2.0188272,0.0,0.5801833299713909,0.1552944,0.9951837300740718,-0.4150004001026809,0.4150004001026809,0.5801833299713909
4849,2021,10,TEN,NO,23,21,27,68.0,-6.158445,1.0,-0.9674816682962586,-0.22809055555555557,-0.8014612826425082,-0.16602038565375044,0.16602038565375044,-0.9674816682962586
4850,2021,10,WAS,TB,29,19,35,94.0,-2.817229,2.0,-0.33510904716083356,-0.08049225714285715,-0.10977595987245195,-0.2253330872883816,0.2253330872883816,-0.33510904716083356
4851,2021,11,ARI,SEA,23,13,31,97.0,-1.9040955,1.0,-0.16228555270804615,-0.06142243548387097,-0.020409646769831136,-0.141875905938215,0.141875905938215,-0.16228555270804615
4852,2021,11,ATL,NE,0,25,16,40.0,-7.487014,0.0,-1.218932236259919,-0.467938375,-1.9254526713796278,0.7065204351197087,0.7065204351197087,-1.218932236259919
4855,2021,11,BAL,CHI,16,13,34,123.0,0.28391683,1.0,0.2518268818662909,0.008350495,0.306565070834345,-0.0547381889680541,0.0547381889680541,0.2518268818662909
4856,2021,11,BUF,IND,15,41,14,93.0,5.242654,0.0,1.190338376398389,0.37447528571428573,2.022324309001433,-0.8319859326030441,0.8319859326030441,1.190338376398389
4858,2021,11,CAR,WAS,21,27,20,112.0,4.565202,1.0,1.0621209558744136,0.22826010000000002,1.3371206243228544,-0.2749996684484408,0.2749996684484408,1.0621209558744136
4859,2021,11,CHI,BAL,13,16,20,92.0,-3.2278922,0.0,-0.412832895061676,-0.16139461,-0.4889061439642996,0.07607324890262362,0.07607324890262362,-0.412832895061676
4861,2021,11,CIN,LV,32,13,38,159.0,-1.4853293,2.0,-0.08302809687851538,-0.03908761315789474,0.08425733757682323,-0.1672854344553386,0.1672854344553386,-0.08302809687851538
4862,2021,11,CLE,DET,13,10,34,186.0,3.180803,1.0,0.8001037668248995,0.0935530294117647,0.7058470622204871,0.09425670460441238,0.09425670460441238,0.8001037668248995
4863,2021,11,DAL,KC,9,19,16,82.0,-1.2468246,0.0,-0.03788769221981682,-0.0779265375,-0.097752307578406,0.05986461535858918,0.05986461535858918,-0.03788769221981682
4864,2021,11,DET,CLE,10,13,23,168.0,1.0584885,1.0,0.398425580428474,0.04602123913043478,0.48310030933683884,-0.08467472890836486,0.08467472890836486,0.398425580428474
4865,2021,11,GB,MIN,31,34,18,96.0,0.6669518,0.0,0.3243216945229491,0.03705287777777778,0.4410721560068723,-0.11675046148392315,0.11675046148392315,0.3243216945229491
4866,2021,11,HOU,TEN,22,13,38,83.0,-4.720309,2.0,-0.6952939881614766,-0.12421865789473685,-0.3146896339655582,-0.38060435419591837,0.38060435419591837,-0.6952939881614766
4867,2021,11,IND,BUF,41,15,46,264.0,12.083218,4.0,2.4850123474091306,0.26267865217391306,1.4984152166434583,0.9865971307656722,0.9865971307656722,2.4850123474091306
4868,2021,11,JAX,SF,10,30,16,54.0,-1.1789485,1.0,-0.025041175481763885,-0.07368428125,-0.07787195384051972,0.05283077835875583,0.05283077835875583,-0.025041175481763885
4869,2021,11,KC,DAL,19,9,24,128.0,2.9650116,2.0,0.759262177045465,0.12354215,0.8463841468396082,-0.08712196979414322,0.08712196979414322,0.759262177045465
4870,2021,11,LAC,PIT,41,37,23,162.0,7.253248,2.0,1.570871870138141,0.3153586086956522,1.745287661123596,-0.1744157909854549,0.1744157909854549,1.570871870138141
4871,2021,11,LV,CIN,13,32,18,72.0,-4.0418553,0.0,-0.5668869816740099,-0.22454751666666667,-0.7848576495125672,0.21797066783855734,0.21797066783855734,-0.5668869816740099
4872,2021,11,MIA,NYJ,24,17,32,116.0,-3.52563,1.0,-0.4691840058540028,-0.1101759375,-0.2488816694208427,-0.22030233643316008,0.22030233643316008,-0.4691840058540028
4874,2021,11,MIN,GB,34,31,28,96.0,-2.1796682,1.0,-0.2144416032634027,-0.07784529285714285,-0.09737157333131558,-0.11707002993208712,0.11707002993208712,-0.2144416032634027
4875,2021,11,NE,ATL,25,0,28,138.0,-0.6961786,0.0,0.06632989034226154,-0.024863521428571428,0.15091525697504193,-0.08458536663278039,0.08458536663278039,0.06632989034226154
4876,2021,11,NO,PHI,29,40,21,110.0,-2.5197349,1.0,-0.27880406005753816,-0.1199873761904762,-0.2948607099005992,0.016056649843061044,0.016056649843061044,-0.27880406005753816
4877,2021,11,NYG,TB,10,30,13,66.0,1.3375906,0.0,0.4512496201018748,0.10289158461538461,0.7496100434993154,-0.29836042339744057,0.29836042339744057,0.4512496201018748
4879,2021,11,NYJ,MIA,17,24,18,102.0,3.1766353,0.0,0.7993149703588506,0.1764797388888889,1.0944639258821656,-0.295148955523315,0.295148955523315,0.7993149703588506
4880,2021,11,PHI,NO,40,29,48,244.0,-0.06793709,3.0,0.18523352613976077,-0.0014153560416666669,0.26079966633766044,-0.07556614019789967,0.07556614019789967,0.18523352613976077
4881,2021,11,PIT,LAC,37,41,18,55.0,-1.8690153,1.0,-0.1556461262166266,-0.10383418333333333,-0.21916250378768523,0.06351637757105863,0.06351637757105863,-0.1556461262166266
4882,2021,11,SEA,ARI,13,23,19,86.0,-0.8167694,1.0,0.043506367325246834,-0.04298786315789473,0.06597971710866063,-0.022473349783413796,0.022473349783413796,0.043506367325246834
4883,2021,11,SF,JAX,30,10,40,174.0,2.844619,1.0,0.7364761661957296,0.071115475,0.6006986476901408,0.13577751850558883,0.13577751850558883,0.7364761661957296
4884,2021,11,TB,NYG,30,10,25,96.0,1.2249825,1.0,0.42993693652856496,0.0489993,0.49705630351798097,-0.06711936698941601,0.06711936698941601,0.42993693652856496
4886,2021,11,TEN,HOU,13,22,25,103.0,-4.76109,0.0,-0.7030123720859291,-0.19044360000000002,-0.6250375237998106,-0.07797484828611856,0.07797484828611856,-0.7030123720859291
4887,2021,11,WAS,CAR,27,21,38,192.0,-1.0114933,0.0,0.006652101381137769,-0.026618244736842104,0.14269215162148507,-0.1360400502403473,0.1360400502403473,0.006652101381137769
4888,2021,12,ATL,JAX,21,14,27,151.0,1.3084174,2.0,0.44572817732448244,0.048459903703703705,0.49452854740346625,-0.0488003700789838,0.0488003700789838,0.44572817732448244
4889,2021,12,BAL,CLE,16,10,40,150.0,1.2709651,0.0,0.43863979719025875,0.0317741275,0.41633451249083353,0.02230528469942522,0.02230528469942522,0.43863979719025875
4890,2021,12,BUF,NO,31,6,32,113.0,-2.230199,0.0,-0.2240052754246966,-0.06969371875,-0.059171104707904564,-0.16483417071679202,0.16483417071679202,-0.2240052754246966
4891,2021,12,CAR,MIA,10,33,18,64.0,1.4561071,1.0,0.4736805523591119,0.08089483888888889,0.6465273770231749,-0.17284682466406298,0.17284682466406298,0.4736805523591119
4893,2021,12,CHI,DET,16,14,26,74.0,-8.746063,0.0,-1.4572251560435951,-0.33638703846153845,-1.3089677277658762,-0.14825742827771893,0.14825742827771893,-1.4572251560435951
4894,2021,12,CIN,PIT,41,10,38,198.0,11.295239,3.0,2.33587612106828,0.2972431315789474,1.6603936632160732,0.675482457852207,0.675482457852207,2.33587612106828
4896,2021,12,CLE,BAL,10,16,17,40.0,-4.4497175,0.0,-0.6440807005105237,-0.2617480882352941,-0.9591895329380127,0.315108832427489,0.315108832427489,-0.6440807005105237
4897,2021,12,DAL,LV,33,36,21,64.0,-2.2068825,1.0,-0.21959229637135072,-0.10508964285714285,-0.22504592477078392,0.005453628399433197,0.005453628399433197,-0.21959229637135072
4898,2021,12,DEN,LAC,28,13,32,148.0,4.4549394,2.0,1.0412521915158066,0.13921685625,0.9198400360229776,0.12141215549282902,0.12141215549282902,1.0412521915158066
4900,2021,12,DET,CHI,14,16,19,76.0,-2.4565258,0.0,-0.26684083940774744,-0.12929083157894738,-0.3384592040055819,0.07161836459783444,0.07161836459783444,-0.26684083940774744
4901,2021,12,GB,LA,36,28,31,93.0,-2.599894,1.0,-0.29397530914016456,-0.08386754838709677,-0.12559348242401253,-0.16838182671615204,0.16838182671615204,-0.29397530914016456
4902,2021,12,HOU,NYJ,14,21,24,96.0,-2.357229,0.0,-0.24804750857060306,-0.098217875,-0.19284297243742674,-0.05520453613317633,0.05520453613317633,-0.24804750857060306
4903,2021,12,IND,TB,31,38,20,107.0,3.8574169,1.0,0.9281625650108479,0.192870845,1.1712770574896958,-0.24311449247884787,0.24311449247884787,0.9281625650108479
4904,2021,12,JAX,ATL,14,21,28,141.0,1.0671076,0.0,0.4000568676181763,0.038110985714285714,0.44603073437437246,-0.045973866756196136,0.045973866756196136,0.4000568676181763
4905,2021,12,LA,GB,28,36,19,69.0,-4.4476743,0.0,-0.6436939958678115,-0.23408812105263158,-0.8295674876007806,0.18587349173296908,0.18587349173296908,-0.6436939958678115
4907,2021,12,LAC,DEN,13,28,17,72.0,1.5691698,0.0,0.4950792754442546,0.09230410588235294,0.6999942706649852,-0.2049149952207306,0.2049149952207306,0.4950792754442546
4908,2021,12,LV,DAL,36,33,34,144.0,-2.3632817,2.0,-0.2491930680806576,-0.06950828529411765,-0.05830211366150567,-0.19089095441915194,0.19089095441915194,-0.2491930680806576
4909,2021,12,MIA,CAR,33,10,37,113.0,-1.592327,2.0,-0.10327893250376734,-0.04303586486486487,0.06575476819978965,-0.169033700703557,0.169033700703557,-0.10327893250376734
4910,2021,12,MIN,SF,26,34,18,67.0,-7.5850234,1.0,-1.2374819083475392,-0.4213901888888889,-1.7073153521769389,0.4698334438293996,0.4698334438293996,-1.2374819083475392
4912,2021,12,NE,TEN,36,13,23,106.0,-0.97043276,1.0,0.014423392224063192,-0.042192728695652174,0.06970593104931215,-0.05528253882524896,0.05528253882524896,0.014423392224063192
4913,2021,12,NO,BUF,6,31,24,45.0,-11.9468,0.0,-2.0630101296146353,-0.4977833333333333,-2.06531417289999,0.0023040432853549397,0.0023040432853549397,-2.0630101296146353
4915,2021,12,NYG,PHI,13,7,26,71.0,-6.691019,0.0,-1.0682788679770265,-0.25734688461538463,-0.9385643090760015,-0.129714558901025,0.129714558901025,-1.0682788679770265
4916,2021,12,NYJ,HOU,21,14,34,160.0,6.3425384,2.0,1.3985071332144596,0.18654524705882353,1.1416336042743853,0.2568735289400743,0.2568735289400743,1.3985071332144596
4917,2021,12,PHI,NYG,7,13,33,208.0,5.2586794,1.0,1.1933714111386582,0.15935392121212122,1.0142077382780605,0.17916367286059764,0.17916367286059764,1.1933714111386582
