,season,week,team,opponent,score,opponent_score,special_teams_epa,special_teams_epa_standardized,special_teams_value
5570,2022,11,TEN,GB,27,17,-1.360685,-0.28542049139340553,-0.28542049139340553
5572,2022,11,WAS,HOU,23,10,0.40086794,0.08408700354502491,0.08408700354502491
5573,2022,12,ARI,LAC,24,25,-2.4339733,-0.5105559738840576,-0.5105559738840576
5574,2022,12,ATL,WAS,13,19,-1.5215428,-0.319162402504693,-0.319162402504693
5575,2022,12,BAL,JAX,27,28,-1.3142947,-0.2756895527691924,-0.2756895527691924
5576,2022,12,BUF,DET,28,25,0.63660693,0.13353616949187164,0.13353616949187164
5577,2022,12,CAR,DEN,23,10,2.6499045,0.5558502111330665,0.5558502111330665
5578,2022,12,CHI,NYJ,10,31,-1.5675546,-0.32881394607715475,-0.32881394607715475
5579,2022,12,CIN,TEN,20,16,3.9616852,0.8310124213392388,0.8310124213392388
5580,2022,12,CLE,TB,23,17,3.4850996,0.7310427030407193,0.7310427030407193
5581,2022,12,DAL,NYG,28,20,-4.577818,-0.960253889084966,-0.960253889084966
5582,2022,12,DEN,CAR,10,23,-2.6499045,-0.5558502111330665,-0.5558502111330665
5583,2022,12,DET,BUF,25,28,-0.63660693,-0.13353616949187164,-0.13353616949187164
5584,2022,12,GB,PHI,33,40,-1.7969885,-0.3769405414907189,-0.3769405414907189
5586,2022,12,HOU,MIA,15,30,1.47772,0.3099700287295467,0.3099700287295467
5587,2022,12,IND,PIT,17,24,2.8394094,0.5956012054333332,0.5956012054333332
5588,2022,12,JAX,BAL,28,27,1.3142947,0.2756895527691924,0.2756895527691924
5589,2022,12,KC,LA,26,10,-5.611003,-1.1769772088836674,-1.1769772088836674
5590,2022,12,LA,KC,10,26,5.611003,1.1769772088836674,1.1769772088836674
5592,2022,12,LAC,ARI,25,24,2.4339733,0.5105559738840576,0.5105559738840576
5593,2022,12,LV,SEA,40,34,-3.9647796,-0.8316615099736897,-0.8316615099736897
5594,2022,12,MIA,HOU,30,15,-1.47772,-0.3099700287295467,-0.3099700287295467
5596,2022,12,MIN,NE,33,26,2.5615993,0.537327104332747,0.537327104332747
5598,2022,12,NE,MIN,26,33,-2.5615993,-0.537327104332747,-0.537327104332747
5599,2022,12,NO,SF,0,13,-5.1050487,-1.0708470428800687,-1.0708470428800687
5601,2022,12,NYG,DAL,20,28,4.577818,0.960253889084966,0.960253889084966
5602,2022,12,NYJ,CHI,31,10,1.5675546,0.32881394607715475,0.32881394607715475
5604,2022,12,PHI,GB,40,33,1.7969885,0.3769405414907189,0.3769405414907189
5605,2022,12,PIT,IND,24,17,-2.8394094,-0.5956012054333332,-0.5956012054333332
5606,2022,12,SEA,LV,34,40,3.9647796,0.8316615099736897,0.8316615099736897
5607,2022,12,SF,NO,13,0,5.1050487,1.0708470428800687,1.0708470428800687
5608,2022,12,TB,CLE,17,23,-3.4850996,-0.7310427030407193,-0.7310427030407193
5609,2022,12,TEN,CIN,16,20,-3.9616852,-0.8310124213392388,-0.8310124213392388
5610,2022,12,WAS,ATL,19,13,1.5215428,0.319162402504693,0.319162402504693
5611,2022,13,ATL,PIT,16,19,-0.20668626,-0.04335499685339751,-0.04335499685339751
5612,2022,13,BAL,DEN,10,9,-0.4035715,-0.08465410866025111,-0.08465410866025111
5615,2022,13,BUF,NE,24,10,6.816437,1.4298318847434868,1.4298318847434868
5616,2022,13,CHI,GB,19,28,0.17278361,0.03624349711426711,0.03624349711426711
5617,2022,13,CIN,KC,27,24,1.7363726,0.3642256074947877,0.3642256074947877
5618,2022,13,CLE,HOU,27,14,9.633953,2.020840679011655,2.020840679011655
5619,2022,13,DAL,IND,54,19,-2.5172844,-0.5280315065022059,-0.5280315065022059
5621,2022,13,DEN,BAL,9,10,0.4035715,0.08465410866025111,0.08465410866025111
5622,2022,13,DET,JAX,40,14,6.5259495,1.368898542350764,1.368898542350764
5623,2022,13,GB,CHI,28,19,-0.17278361,-0.03624349711426711,-0.03624349711426711
5624,2022,13,HOU,CLE,14,27,-9.633953,-2.020840679011655,-2.020840679011655
5625,2022,13,IND,DAL,19,54,2.5172844,0.5280315065022059,0.5280315065022059
5626,2022,13,JAX,DET,14,40,-6.5259495,-1.368898542350764,-1.368898542350764
5628,2022,13,KC,CIN,24,27,-1.7363726,-0.3642256074947877,-0.3642256074947877
5629,2022,13,LA,SEA,23,27,1.3437831,0.2818751090282864,0.2818751090282864
5630,2022,13,LAC,LV,20,27,-2.9304755,-0.6147034451223728,-0.6147034451223728
5631,2022,13,LV,LAC,27,20,2.9304755,0.6147034451223728,0.6147034451223728
5632,2022,13,MIA,SF,17,33,-2.2440345,-0.4707139636975165,-0.4707139636975165
5634,2022,13,MIN,NYJ,27,22,-3.0695016,-0.6438658874058615,-0.6438658874058615
5635,2022,13,NE,BUF,10,24,-6.816437,-1.4298318847434868,-1.4298318847434868
5636,2022,13,NO,TB,16,17,3.9361277,0.8256514199254018,0.8256514199254018
5638,2022,13,NYG,WAS,20,20,5.8145466,1.2196729939713127,1.2196729939713127
5639,2022,13,NYJ,MIN,22,27,3.0695016,0.6438658874058615,0.6438658874058615
5641,2022,13,PHI,TEN,35,10,-2.4480462,-0.5135079385440121,-0.5135079385440121
5643,2022,13,PIT,ATL,19,16,0.20668626,0.04335499685339751,0.04335499685339751
5644,2022,13,SEA,LA,27,23,-1.3437831,-0.2818751090282864,-0.2818751090282864
5645,2022,13,SF,MIA,33,17,2.2440345,0.4707139636975165,0.4707139636975165
5647,2022,13,TB,NO,17,16,-3.9361277,-0.8256514199254018,-0.8256514199254018
5648,2022,13,TEN,PHI,10,35,2.4480462,0.5135079385440121,0.5135079385440121
5650,2022,13,WAS,NYG,20,20,-5.8145466,-1.2196729939713127,-1.2196729939713127
5651,2022,14,ARI,NE,13,27,1.0654461,0.2234904841423162,0.2234904841423162
5653,2022,14,BAL,PIT,16,14,6.094031,1.2782983001845738,1.2782983001845738
5655,2022,14,BUF,NYJ,20,12,4.593784,0.9636029548610915,0.9636029548610915
5656,2022,14,CAR,SEA,30,24,0.3699746,0.0776067437614721,0.0776067437614721
5657,2022,14,CIN,CLE,23,10,-5.9691086,-1.2520942832416049,-1.2520942832416049
5658,2022,14,CLE,CIN,10,23,5.9691086,1.2520942832416049,1.2520942832416049
5660,2022,14,DAL,HOU,27,23,-8.607657,-1.8055624120835367,-1.8055624120835367
5661,2022,14,DEN,KC,28,34,-1.3356501,-0.2801691117868216,-0.2801691117868216
5663,2022,14,DET,MIN,34,23,2.160571,0.45320646329631153,0.45320646329631153
5664,2022,14,HOU,DAL,23,27,8.607657,1.8055624120835367,1.8055624120835367
5666,2022,14,JAX,TEN,36,22,-1.203857,-0.2525238806243848,-0.2525238806243848
5667,2022,14,KC,DEN,34,28,1.3356501,0.2801691117868216,0.2801691117868216
5668,2022,14,LA,LV,17,16,-2.105034,-0.44155689133034176,-0.44155689133034176
5669,2022,14,LAC,MIA,23,17,-2.2011569,-0.4617198573012749,-0.4617198573012749
5670,2022,14,LV,LA,16,17,2.105034,0.44155689133034176,0.44155689133034176
5671,2022,14,MIA,LAC,17,23,2.2011569,0.4617198573012749,0.4617198573012749
5672,2022,14,MIN,DET,23,34,-2.160571,-0.45320646329631153,-0.45320646329631153
5673,2022,14,NE,ARI,27,13,-1.0654461,-0.2234904841423162,-0.2234904841423162
5674,2022,14,NYG,PHI,22,48,-1.7115656,-0.3590220327291394,-0.3590220327291394
5676,2022,14,NYJ,BUF,12,20,-4.593784,-0.9636029548610915,-0.9636029548610915
5678,2022,14,PHI,NYG,48,22,1.7115656,0.3590220327291394,0.3590220327291394
5679,2022,14,PIT,BAL,14,16,-6.094031,-1.2782983001845738,-1.2782983001845738
5681,2022,14,SEA,CAR,24,30,-0.3699746,-0.0776067437614721,-0.0776067437614721
5682,2022,14,SF,TB,35,7,5.9009466,1.2377964615309538,1.2377964615309538
5684,2022,14,TB,SF,7,35,-5.9009466,-1.2377964615309538,-1.2377964615309538
5685,2022,14,TEN,JAX,22,36,1.203857,0.2525238806243848,0.2525238806243848
5686,2022,15,ARI,DEN,15,24,5.6185293,1.178555943303738,1.178555943303738
5688,2022,15,ATL,NO,18,21,-1.9004583,-0.39864461051505395,-0.39864461051505395
5689,2022,15,BAL,CLE,3,13,0.17296886,0.036282355590718775,0.036282355590718775
5690,2022,15,BUF,MIA,32,29,-2.530411,-0.5307849730446641,-0.5307849730446641
5691,2022,15,CAR,PIT,16,24,0.06684953,0.014022514911252941,0.014022514911252941
5692,2022,15,CHI,PHI,20,25,2.165065,0.45414913532424006,0.45414913532424006
5694,2022,15,CIN,TB,34,23,6.662182,1.3974749925164909,1.3974749925164909
5695,2022,15,CLE,BAL,13,3,-0.17296886,-0.036282355590718775,-0.036282355590718775
5696,2022,15,DAL,JAX,34,40,-0.15985107,-0.03353073705461711,-0.03353073705461711
5697,2022,15,DEN,ARI,24,15,-5.6185293,-1.178555943303738,-1.178555943303738
5698,2022,15,DET,NYJ,20,17,2.6584558,0.5576439519680522,0.5576439519680522
5699,2022,15,GB,LA,24,12,4.8432674,1.0159351806315655,1.0159351806315655
5700,2022,15,HOU,KC,24,30,5.5804696,1.1705724509625384,1.1705724509625384
5703,2022,15,IND,MIN,36,39,11.582221,2.429513964839049,2.429513964839049
5704,2022,15,JAX,DAL,40,34,0.15985107,0.03353073705461711,0.03353073705461711
5705,2022,15,KC,HOU,30,24,-5.5804696,-1.1705724509625384,-1.1705724509625384
5706,2022,15,LA,GB,12,24,-4.8432674,-1.0159351806315655,-1.0159351806315655
5707,2022,15,LAC,TEN,17,14,1.1437683,0.23991953334254448,0.23991953334254448
5708,2022,15,LV,NE,30,24,2.6318536,0.5520638118208868,0.5520638118208868
5709,2022,15,MIA,BUF,29,32,2.530411,0.5307849730446641,0.5307849730446641
5710,2022,15,MIN,IND,39,36,-11.582221,-2.429513964839049,-2.429513964839049
5712,2022,15,NE,LV,24,30,-2.6318536,-0.5520638118208868,-0.5520638118208868
5713,2022,15,NO,ATL,21,18,1.9004583,0.39864461051505395,0.39864461051505395
5715,2022,15,NYG,WAS,20,12,0.72808313,0.15272443272311284,0.15272443272311284
5716,2022,15,NYJ,DET,17,20,-2.6584558,-0.5576439519680522,-0.5576439519680522
5717,2022,15,PHI,CHI,25,20,-2.165065,-0.45414913532424006,-0.45414913532424006
5718,2022,15,PIT,CAR,24,16,-0.06684953,-0.014022514911252941,-0.014022514911252941
5719,2022,15,SEA,SF,13,21,10.124105,2.123656117336808,2.123656117336808
5720,2022,15,SF,SEA,21,13,-10.124105,-2.123656117336808,-2.123656117336808
5721,2022,15,TB,CIN,23,34,-6.662182,-1.3974749925164909,-1.3974749925164909
5722,2022,15,TEN,LAC,14,17,-1.1437683,-0.23991953334254448,-0.23991953334254448
