,season,week,team,opponent,score,opponent_score,special_teams_epa,special_teams_epa_standardized,special_teams_value
2819,2018,9,SEA,LAC,17,25,7.610042,1.5963003369166064,1.5963003369166064
2820,2018,9,SF,LV,34,3,5.6370397,1.1824387266617302,1.1824387266617302
2821,2018,9,TB,CAR,28,42,-0.45803434,-0.09607836215113866,-0.09607836215113866
2823,2018,9,TEN,DAL,28,14,0.40566778,0.08509382916549105,0.08509382916549105
2824,2018,9,WAS,ATL,14,38,1.142806,0.2397176786711978,0.2397176786711978
2825,2018,10,ARI,KC,14,26,-1.6881938,-0.3541195083707194,-0.3541195083707194
2826,2018,10,ATL,CLE,16,28,1.9556258,0.4102166746810081,0.4102166746810081
2827,2018,10,BUF,NYJ,41,10,1.3226835,0.27744920680911306,0.27744920680911306
2829,2018,10,CAR,PIT,21,52,-7.9892983,-1.6758540318197024,-1.6758540318197024
2830,2018,10,CHI,DET,34,22,-14.62087,-3.066908133623166,-3.066908133623166
2831,2018,10,CIN,NO,14,51,-2.2217863,-0.46604712815602084,-0.46604712815602084
2833,2018,10,CLE,ATL,28,16,-1.9556258,-0.4102166746810081,-0.4102166746810081
2835,2018,10,DAL,PHI,27,20,-8.848319,-1.8560442374490984,-1.8560442374490984
2836,2018,10,DET,CHI,22,34,14.62087,3.066908133623166,3.066908133623166
2837,2018,10,GB,MIA,31,12,-5.8898144,-1.2354613431957775,-1.2354613431957775
2838,2018,10,IND,JAX,29,26,-3.8164477,-0.8005470599682115,-0.8005470599682115
2839,2018,10,JAX,IND,26,29,3.8164477,0.8005470599682115,0.8005470599682115
2841,2018,10,KC,ARI,26,14,1.6881938,0.3541195083707194,0.3541195083707194
2842,2018,10,LA,SEA,36,31,-0.1136502,-0.023839533678084786,-0.023839533678084786
2843,2018,10,LAC,LV,20,6,-1.84263,-0.38651440948849514,-0.38651440948849514
2844,2018,10,LV,LAC,6,20,1.84263,0.38651440948849514,0.38651440948849514
2845,2018,10,MIA,GB,12,31,5.8898144,1.2354613431957775,1.2354613431957775
2846,2018,10,NE,TEN,10,34,-5.0684657,-1.0631733050304142,-1.0631733050304142
2849,2018,10,NO,CIN,51,14,2.2217863,0.46604712815602084,0.46604712815602084
2852,2018,10,NYG,SF,27,23,-1.5480452,-0.3247216078862818,-0.3247216078862818
2853,2018,10,NYJ,BUF,10,41,-1.3226835,-0.27744920680911306,-0.27744920680911306
2854,2018,10,PHI,DAL,20,27,8.848319,1.8560442374490984,1.8560442374490984
2855,2018,10,PIT,CAR,52,21,7.9892983,1.6758540318197024,1.6758540318197024
2857,2018,10,SEA,LA,31,36,0.1136502,0.023839533678084793,0.023839533678084793
2858,2018,10,SF,NYG,23,27,1.5480452,0.3247216078862818,0.3247216078862818
2859,2018,10,TB,WAS,3,16,-7.8530703,-1.6472785256270328,-1.6472785256270328
2860,2018,10,TEN,NE,34,10,5.0684657,1.0631733050304142,1.0631733050304142
2862,2018,10,WAS,TB,16,3,7.8530703,1.6472785256270328,1.6472785256270328
2863,2018,11,ARI,LV,21,23,4.9319344,1.0345341779152601,1.0345341779152601
2864,2018,11,ATL,DAL,19,22,2.9138813,0.6112226057260918,0.6112226057260918
2865,2018,11,BAL,CIN,24,21,3.9986675,0.8387699144718892,0.8387699144718892
2866,2018,11,CAR,DET,19,20,-11.332569,-2.3771463696035697,-2.3771463696035697
2868,2018,11,CHI,MIN,25,20,0.48462534,0.10165615295162957,0.10165615295162957
2869,2018,11,CIN,BAL,21,24,-3.9986675,-0.8387699144718892,-0.8387699144718892
2871,2018,11,DAL,ATL,22,19,-2.9138813,-0.6112226057260918,-0.6112226057260918
2872,2018,11,DEN,LAC,23,22,-1.1267258,-0.236344658039027,-0.236344658039027
2874,2018,11,DET,CAR,20,19,11.332569,2.3771463696035697,2.3771463696035697
2875,2018,11,GB,SEA,24,27,-7.2978215,-1.5308082293379268,-1.5308082293379268
2876,2018,11,HOU,WAS,23,21,-0.77390146,-0.16233539333137106,-0.16233539333137106
2877,2018,11,IND,TEN,38,10,-0.8557204,-0.17949792692687022,-0.17949792692687022
2880,2018,11,JAX,PIT,16,20,2.0241506,0.42459059815306555,0.42459059815306555
2881,2018,11,KC,LA,51,54,3.4307466,0.7196414886350827,0.7196414886350827
2882,2018,11,LA,KC,54,51,-3.4307466,-0.7196414886350827,-0.7196414886350827
2883,2018,11,LAC,DEN,22,23,1.1267258,0.236344658039027,0.236344658039027
2884,2018,11,LV,ARI,23,21,-4.9319344,-1.0345341779152601,-1.0345341779152601
2885,2018,11,MIN,CHI,20,25,-0.48462534,-0.10165615295162957,-0.10165615295162957
2886,2018,11,NO,PHI,48,7,2.138493,0.44857532933376776,0.44857532933376776
2888,2018,11,NYG,TB,38,35,3.929855,0.824335642370096,0.824335642370096
2889,2018,11,PHI,NO,7,48,-2.138493,-0.44857532933376776,-0.44857532933376776
2890,2018,11,PIT,JAX,20,16,-2.0241506,-0.42459059815306555,-0.42459059815306555
2891,2018,11,SEA,GB,27,24,7.2978215,1.5308082293379268,1.5308082293379268
2892,2018,11,TB,NYG,35,38,-3.929855,-0.824335642370096,-0.824335642370096
2894,2018,11,TEN,IND,10,38,0.8557204,0.17949792692687022,0.17949792692687022
2896,2018,11,WAS,HOU,21,23,0.77390146,0.16233539333137106,0.16233539333137106
2898,2018,12,ARI,LAC,10,45,-5.8240848,-1.2216737474603803,-1.2216737474603803
2899,2018,12,ATL,NO,17,31,-0.8822378,-0.1850602792179814,-0.1850602792179814
2900,2018,12,BAL,LV,34,17,7.1030893,1.4899607443347542,1.4899607443347542
2901,2018,12,BUF,JAX,24,21,3.1446877,0.6596370999013551,0.6596370999013551
2902,2018,12,CAR,SEA,27,30,-4.2047563,-0.881999586643835,-0.881999586643835
2903,2018,12,CHI,DET,23,16,2.8084328,0.589103479960774,0.589103479960774
2905,2018,12,CIN,CLE,20,35,0.04210472,0.008831985253403256,0.008831985253403256
2907,2018,12,CLE,CIN,35,20,-0.04210472,-0.008831985253403247,-0.008831985253403247
2908,2018,12,DAL,WAS,31,23,-5.726697,-1.2012454531156753,-1.2012454531156753
2909,2018,12,DEN,PIT,24,17,5.739059,1.2038385353568724,1.2038385353568724
2910,2018,12,DET,CHI,16,23,-2.8084328,-0.589103479960774,-0.589103479960774
2911,2018,12,GB,MIN,17,24,-1.903473,-0.3992769804965155,-0.3992769804965155
2912,2018,12,HOU,TEN,34,17,1.5353519,0.3220590313766405,0.3220590313766405
2913,2018,12,IND,MIA,27,24,-3.942043,-0.8268922259614008,-0.8268922259614008
2915,2018,12,JAX,BUF,21,24,-3.1446877,-0.6596370999013551,-0.6596370999013551
2916,2018,12,LAC,ARI,45,10,5.8240848,1.2216737474603803,1.2216737474603803
2918,2018,12,LV,BAL,17,34,-7.1030893,-1.4899607443347542,-1.4899607443347542
2919,2018,12,MIA,IND,24,27,3.942043,0.8268922259614008,0.8268922259614008
2920,2018,12,MIN,GB,24,17,1.903473,0.3992769804965155,0.3992769804965155
2921,2018,12,NE,NYJ,27,13,-2.8200483,-0.5915399746034389,-0.5915399746034389
2922,2018,12,NO,ATL,31,17,0.8822378,0.1850602792179814,0.1850602792179814
2923,2018,12,NYG,PHI,22,25,0.88210726,0.18503289684006796,0.18503289684006796
2924,2018,12,NYJ,NE,13,27,2.8200483,0.5915399746034389,0.5915399746034389
2925,2018,12,PHI,NYG,25,22,-0.88210726,-0.18503289684006796,-0.18503289684006796
2926,2018,12,PIT,DEN,17,24,-5.739059,-1.2038385353568724,-1.2038385353568724
2929,2018,12,SEA,CAR,30,27,4.2047563,0.881999586643835,0.881999586643835
2930,2018,12,SF,TB,9,27,-2.269868,-0.4761328588142121,-0.4761328588142121
2931,2018,12,TB,SF,27,9,2.269868,0.4761328588142121,0.4761328588142121
2932,2018,12,TEN,HOU,17,34,-1.5353519,-0.3220590313766405,-0.3220590313766405
2933,2018,12,WAS,DAL,23,31,5.726697,1.2012454531156753,1.2012454531156753
2934,2018,13,ARI,GB,20,17,5.5157804,1.1570030902428678,1.1570030902428678
2935,2018,13,ATL,BAL,16,26,-0.22083336,-0.04632252581134588,-0.04632252581134588
2937,2018,13,BAL,ATL,26,16,0.22083336,0.04632252581134589,0.04632252581134589
2940,2018,13,BUF,MIA,17,21,-9.242486,-1.9387256359093705,-1.9387256359093705
2941,2018,13,CAR,TB,17,24,-0.14948931,-0.031357229817973536,-0.031357229817973536
2943,2018,13,CHI,NYG,27,30,0.26375574,0.05532602535251302,0.05532602535251302
2945,2018,13,CIN,DEN,10,24,-3.663619,-0.7684893518372279,-0.7684893518372279
2946,2018,13,CLE,HOU,13,29,-5.3408113,-1.1203011596516839,-1.1203011596516839
2947,2018,13,DAL,NO,13,10,3.0704618,0.6440673002632009,0.6440673002632009
2948,2018,13,DEN,CIN,24,10,3.663619,0.7684893518372279,0.7684893518372279
2949,2018,13,DET,LA,16,30,-6.6374826,-1.3922939861117867,-1.3922939861117867
2951,2018,13,GB,ARI,17,20,-5.5157804,-1.1570030902428678,-1.1570030902428678
2952,2018,13,HOU,CLE,29,13,5.3408113,1.1203011596516839,1.1203011596516839
2953,2018,13,IND,JAX,0,6,0.002983749,0.0006258782190656265,0.0006258782190656265
2954,2018,13,JAX,IND,6,0,-0.002983749,-0.0006258782190656185,-0.0006258782190656185
2955,2018,13,KC,LV,40,33,-2.449328,-0.5137768111686214,-0.5137768111686214
2956,2018,13,LA,DET,30,16,6.6374826,1.3922939861117867,1.3922939861117867
2957,2018,13,LAC,PIT,33,30,-0.66604805,-0.13971180797920021,-0.13971180797920021
2958,2018,13,LV,KC,33,40,2.449328,0.5137768111686214,0.5137768111686214
2959,2018,13,MIA,BUF,21,17,9.242486,1.9387256359093705,1.9387256359093705
2960,2018,13,MIN,NE,10,24,0.8756175,0.18367158949452272,0.18367158949452272
2961,2018,13,NE,MIN,24,10,-0.8756175,-0.18367158949452272,-0.18367158949452272
2962,2018,13,NO,DAL,10,13,-3.0704618,-0.6440673002632009,-0.6440673002632009
2963,2018,13,NYG,CHI,30,27,-0.26375574,-0.05532602535251302,-0.05532602535251302
2965,2018,13,NYJ,TEN,22,26,8.021182,1.682542031840221,1.682542031840221
2966,2018,13,PHI,WAS,28,13,0.93152106,0.19539805193229084,0.19539805193229084
2967,2018,13,PIT,LAC,30,33,0.66604805,0.13971180797920021,0.13971180797920021
2968,2018,13,SEA,SF,43,16,5.120815,1.0741542175178025,1.0741542175178025
2969,2018,13,SF,SEA,16,43,-5.120815,-1.0741542175178025,-1.0741542175178025
2970,2018,13,TB,CAR,24,17,0.14948931,0.03135722981797355,0.03135722981797355
2971,2018,13,TEN,NYJ,26,22,-8.021182,-1.682542031840221,-1.682542031840221
2972,2018,13,WAS,PHI,13,28,-0.93152106,-0.19539805193229084,-0.19539805193229084
2974,2018,14,ARI,DET,3,17,-3.8878655,-0.8155278259353169,-0.8155278259353169
2975,2018,14,ATL,GB,20,34,-5.7219925,-1.2002586261132717,-1.2002586261132717
2976,2018,14,BAL,KC,24,27,9.483953,1.9893763226538383,1.9893763226538383
2978,2018,14,BUF,NYJ,23,27,-6.7566967,-1.4173006165607658,-1.4173006165607658
2980,2018,14,CAR,CLE,20,26,-2.5768223,-0.5405203158752901,-0.5405203158752901
2982,2018,14,CHI,LA,15,6,-0.36881018,-0.07736249216394263,-0.07736249216394263
2983,2018,14,CIN,LAC,21,26,0.12797546,0.026844433961738683,0.026844433961738683
2984,2018,14,CLE,CAR,26,20,2.5768223,0.5405203158752901,0.5405203158752901
2986,2018,14,DAL,PHI,29,23,-2.1817253,-0.4576438384242143,-0.4576438384242143
2987,2018,14,DEN,SF,14,20,2.0982282,0.440129290033869,0.440129290033869
2988,2018,14,DET,ARI,17,3,3.8878655,0.8155278259353169,0.8155278259353169
2989,2018,14,GB,ATL,34,20,5.7219925,1.2002586261132717,1.2002586261132717
2990,2018,14,HOU,IND,21,24,-0.08115482,-0.01702322621982987,-0.01702322621982987
2991,2018,14,IND,HOU,24,21,0.08115482,0.017023226219829875,0.017023226219829875
2992,2018,14,JAX,TEN,9,30,2.9085634,0.6101071104947003,0.6101071104947003
2993,2018,14,KC,BAL,27,24,-9.483953,-1.9893763226538383,-1.9893763226538383
2994,2018,14,LA,CHI,6,15,0.36881018,0.07736249216394263,0.07736249216394263
2996,2018,14,LAC,CIN,26,21,-0.12797546,-0.026844433961738672,-0.026844433961738672
2997,2018,14,LV,PIT,24,21,5.5999327,1.1746550749286695,1.1746550749286695
2998,2018,14,MIA,NE,34,33,-2.2221942,-0.4661326902209119,-0.4661326902209119
2999,2018,14,MIN,SEA,7,21,-4.994003,-1.0475538336664296,-1.0475538336664296
3000,2018,14,NE,MIA,33,34,2.2221942,0.4661326902209119,0.4661326902209119
3001,2018,14,NO,TB,28,14,13.649961,2.8632479746101978,2.8632479746101978
3002,2018,14,NYG,WAS,40,16,-1.3565432,-0.2845516972445003,-0.2845516972445003
3004,2018,14,NYJ,BUF,27,23,6.7566967,1.4173006165607658,1.4173006165607658
3006,2018,14,PHI,DAL,23,29,2.1817253,0.4576438384242143,0.4576438384242143
3007,2018,14,PIT,LV,21,24,-5.5999327,-1.1746550749286695,-1.1746550749286695
3009,2018,14,SEA,MIN,21,7,4.994003,1.0475538336664296,1.0475538336664296
3010,2018,14,SF,DEN,20,14,-2.0982282,-0.440129290033869,-0.440129290033869
3011,2018,14,TB,NO,14,28,-13.649961,-2.8632479746101978,-2.8632479746101978
3012,2018,14,TEN,JAX,30,9,-2.9085634,-0.6101071104947003,-0.6101071104947003
3013,2018,14,WAS,NYG,16,40,1.3565432,0.2845516972445003,0.2845516972445003
3015,2018,15,ARI,ATL,14,40,4.654217,0.9762795218716267,0.9762795218716267
3017,2018,15,ATL,ARI,40,14,-4.654217,-0.9762795218716267,-0.9762795218716267
3018,2018,15,BAL,TB,20,12,-2.7986963,-0.5870611287844746,-0.5870611287844746
3019,2018,15,BUF,DET,14,13,2.6481824,0.5554889785544715,0.5554889785544715
3020,2018,15,CAR,NO,9,12,-4.138112,-0.8680201212816765,-0.8680201212816765
3022,2018,15,CHI,GB,24,17,2.4458795,0.5130534456849807,0.5130534456849807
3023,2018,15,CIN,LV,30,16,2.8468122,0.5971540333152309,0.5971540333152309
3024,2018,15,CLE,DEN,17,16,1.1020421,0.23116694697956786,0.23116694697956786
3025,2018,15,DAL,IND,0,23,-7.6963,-1.6143940181948113,-1.6143940181948113
3026,2018,15,DEN,CLE,16,17,-1.1020421,-0.23116694697956786,-0.23116694697956786
3027,2018,15,DET,BUF,13,14,-2.6481824,-0.5554889785544715,-0.5554889785544715
3029,2018,15,GB,CHI,17,24,-2.4458795,-0.5130534456849807,-0.5130534456849807
3030,2018,15,HOU,NYJ,29,22,5.0018806,1.0492062575997134,1.0492062575997134
3031,2018,15,IND,DAL,23,0,7.6963,1.6143940181948113,1.6143940181948113
3032,2018,15,JAX,WAS,13,16,8.628213,1.8098742843847964,1.8098742843847964
3033,2018,15,KC,LAC,28,29,1.6529485,0.34672637121527045,0.34672637121527045
3034,2018,15,LA,PHI,23,30,-1.7506301,-0.36721629374008086,-0.36721629374008086
3036,2018,15,LAC,KC,29,28,-1.6529485,-0.34672637121527045,-0.34672637121527045
3037,2018,15,LV,CIN,16,30,-2.8468122,-0.5971540333152309,-0.5971540333152309
3038,2018,15,MIA,MIN,17,41,-5.328745,-1.117770104139068,-1.117770104139068
3039,2018,15,MIN,MIA,41,17,5.328745,1.117770104139068,1.117770104139068
3040,2018,15,NE,PIT,10,17,2.7828119,0.5837291796215504,0.5837291796215504
3041,2018,15,NO,CAR,12,9,4.138112,0.8680201212816765,0.8680201212816765
3042,2018,15,NYG,TEN,0,17,0.63765955,0.13375696934433368,0.13375696934433368
3043,2018,15,NYJ,HOU,22,29,-5.0018806,-1.0492062575997134,-1.0492062575997134
3044,2018,15,PHI,LA,30,23,1.7506301,0.36721629374008086,0.36721629374008086
3045,2018,15,PIT,NE,17,10,-2.7828119,-0.5837291796215504,-0.5837291796215504
3046,2018,15,SEA,SF,23,26,-7.077963,-1.4846901924566611,-1.4846901924566611
3047,2018,15,SF,SEA,26,23,7.077963,1.4846901924566611,1.4846901924566611
3048,2018,15,TB,BAL,12,20,2.7986963,0.5870611287844746,0.5870611287844746
3049,2018,15,TEN,NYG,17,0,-0.63765955,-0.13375696934433368,-0.13375696934433368
3051,2018,15,WAS,JAX,16,13,-8.628213,-1.8098742843847964,-1.8098742843847964
3052,2018,16,ARI,LA,9,31,-1.3371792,-0.2804898589886729,-0.2804898589886729
3055,2018,16,ATL,CAR,24,10,-3.7901425,-0.7950292192489804,-0.7950292192489804
3056,2018,16,BAL,LAC,22,10,-2.837897,-0.5952839599616699,-0.5952839599616699
3057,2018,16,BUF,NE,12,24,-4.7404985,-0.9943781325651906,-0.9943781325651906
3059,2018,16,CAR,ATL,10,24,3.7901425,0.7950292192489804,0.7950292192489804
3061,2018,16,CHI,SF,14,9,-6.712484,-1.4080264564567884,-1.4080264564567884
3062,2018,16,CIN,CLE,18,26,6.237748,1.3084447147599039,1.3084447147599039
3063,2018,16,CLE,CIN,26,18,-6.237748,-1.3084447147599039,-1.3084447147599039
3065,2018,16,DAL,TB,27,20,3.7699711,0.7907980188671586,0.7907980188671586
3066,2018,16,DEN,LV,14,27,-12.760388,-2.676649046560666,-2.676649046560666
3067,2018,16,DET,MIN,9,27,2.0915027,0.4387185333105904,0.4387185333105904
3069,2018,16,GB,NYJ,44,38,-9.845727,-2.0652628891258327,-2.0652628891258327
3070,2018,16,HOU,PHI,30,32,-0.9286071,-0.19478681281826735,-0.19478681281826735
3071,2018,16,IND,NYG,28,27,0.6277431,0.13167687143212548,0.13167687143212548
3072,2018,16,JAX,MIA,17,7,2.9808948,0.6252795153499758,0.6252795153499758
3075,2018,16,KC,SEA,31,38,8.568228,1.797291689477969,1.797291689477969
3076,2018,16,LA,ARI,31,9,1.3371792,0.2804898589886729,0.2804898589886729
3077,2018,16,LAC,BAL,10,22,2.837897,0.5952839599616699,0.5952839599616699
3078,2018,16,LV,DEN,27,14,12.760388,2.676649046560666,2.676649046560666
3079,2018,16,MIA,JAX,7,17,-2.9808948,-0.6252795153499758,-0.6252795153499758
3080,2018,16,MIN,DET,27,9,-2.0915027,-0.4387185333105904,-0.4387185333105904
3081,2018,16,NE,BUF,24,12,4.7404985,0.9943781325651906,0.9943781325651906
3083,2018,16,NO,PIT,31,28,-1.9145244,-0.40159514819432846,-0.40159514819432846
3085,2018,16,NYG,IND,27,28,-0.6277431,-0.13167687143212548,-0.13167687143212548
3086,2018,16,NYJ,GB,38,44,9.845727,2.0652628891258327,2.0652628891258327
3087,2018,16,PHI,HOU,32,30,0.9286071,0.19478681281826735,0.19478681281826735
3089,2018,16,PIT,NO,28,31,1.9145244,0.40159514819432846,0.40159514819432846
3090,2018,16,SEA,KC,38,31,-8.568228,-1.797291689477969,-1.797291689477969
3091,2018,16,SF,CHI,9,14,6.712484,1.4080264564567884,1.4080264564567884
3092,2018,16,TB,DAL,20,27,-3.7699711,-0.7907980188671586,-0.7907980188671586
3093,2018,16,TEN,WAS,25,16,-2.4838972,-0.5210281279953797,-0.5210281279953797
3096,2018,16,WAS,TEN,16,25,2.4838972,0.5210281279953797,0.5210281279953797
3097,2018,17,ARI,SEA,24,27,15.210974,3.1906897387727615,3.1906897387727615
3098,2018,17,ATL,TB,34,32,-0.7993874,-0.16768138414306913,-0.16768138414306913
3100,2018,17,BAL,CLE,26,24,3.6694162,0.7697053861657076,0.7697053861657076
3101,2018,17,BUF,MIA,42,17,-3.3214138,-0.6967075829515089,-0.6967075829515089
3102,2018,17,CAR,NO,33,14,2.6205523,0.5496932236901699,0.5496932236901699
3104,2018,17,CHI,MIN,24,10,-4.6499805,-0.9753908636516921,-0.9753908636516921
3105,2018,17,CIN,PIT,13,16,-1.7293684,-0.36275638946183647,-0.36275638946183647
3106,2018,17,CLE,BAL,24,26,-3.6694162,-0.7697053861657076,-0.7697053861657076
3107,2018,17,DAL,NYG,36,35,-8.94066,-1.8754139031370427,-1.8754139031370427
3108,2018,17,DEN,LAC,9,23,-6.41654,-1.345948545860704,-1.345948545860704
3109,2018,17,DET,GB,31,0,2.4181504,0.5072369243474645,0.5072369243474645
3111,2018,17,GB,DET,0,31,-2.4181504,-0.5072369243474645,-0.5072369243474645
3113,2018,17,HOU,JAX,20,3,0.7002821,0.14689282295244477,0.14689282295244477
3114,2018,17,IND,TEN,33,17,4.070097,0.8537531346585563,0.8537531346585563
3115,2018,17,JAX,HOU,3,20,-0.7002821,-0.14689282295244477,-0.14689282295244477
3116,2018,17,KC,LV,35,3,-5.2205415,-1.0950730830837894,-1.0950730830837894
3118,2018,17,LA,SF,48,32,3.3494232,0.7025829006773285,0.7025829006773285
3120,2018,17,LAC,DEN,23,9,6.41654,1.345948545860704,1.345948545860704
3121,2018,17,LV,KC,3,35,5.2205415,1.0950730830837894,1.0950730830837894
3122,2018,17,MIA,BUF,17,42,3.3214138,0.6967075829515089,0.6967075829515089
3124,2018,17,MIN,CHI,10,24,4.6499805,0.9753908636516921,0.9753908636516921
3125,2018,17,NE,NYJ,38,3,-0.6231071,-0.1307044131510877,-0.1307044131510877
3126,2018,17,NO,CAR,14,33,-2.6205523,-0.5496932236901699,-0.5496932236901699
3127,2018,17,NYG,DAL,35,36,8.94066,1.8754139031370427,1.8754139031370427
3128,2018,17,NYJ,NE,3,38,0.6231071,0.1307044131510877,0.1307044131510877
3129,2018,17,PHI,WAS,24,0,-1.4735478,-0.3090948577685543,-0.3090948577685543
3131,2018,17,PIT,CIN,16,13,1.7293684,0.36275638946183647,0.36275638946183647
3132,2018,17,SEA,ARI,27,24,-15.210974,-3.1906897387727615,-3.1906897387727615
3133,2018,17,SF,LA,32,48,-3.3494232,-0.7025829006773285,-0.7025829006773285
3134,2018,17,TB,ATL,32,34,0.7993874,0.16768138414306913,0.16768138414306913
3135,2018,17,TEN,IND,17,33,-4.070097,-0.8537531346585563,-0.8537531346585563
3136,2018,17,WAS,PHI,0,24,1.4735478,0.3090948577685543,0.3090948577685543
3138,2018,18,BAL,LAC,17,23,-5.053709,-1.0600779048760158,-1.0600779048760158
3139,2018,18,CHI,PHI,15,16,-2.4215133,-0.5079423341734571,-0.5079423341734571
3140,2018,18,DAL,SEA,24,22,-2.367532,-0.49661908952156214,-0.49661908952156214
3141,2018,18,HOU,IND,7,21,-0.72071546,-0.15117897268096642,-0.15117897268096642
3142,2018,18,IND,HOU,21,7,0.72071546,0.15117897268096642,0.15117897268096642
3143,2018,18,LAC,BAL,23,17,5.053709,1.0600779048760158,1.0600779048760158
3144,2018,18,PHI,CHI,16,15,2.4215133,0.5079423341734571,0.5079423341734571
3145,2018,18,SEA,DAL,22,24,2.367532,0.49661908952156214,0.49661908952156214
3146,2018,19,DAL,LA,22,30,-1.6020775,-0.33605555041831764,-0.33605555041831764
3147,2018,19,IND,KC,13,31,1.1946542,0.25059347924214337,0.25059347924214337
3148,2018,19,KC,IND,31,13,-1.1946542,-0.25059347924214337,-0.25059347924214337
3149,2018,19,LA,DAL,30,22,1.6020775,0.33605555041831764,0.33605555041831764
3150,2018,19,LAC,NE,28,41,-7.890408,-1.6551105695355541,-1.6551105695355541
3151,2018,19,NE,LAC,41,28,7.890408,1.6551105695355541,1.6551105695355541
3152,2018,19,NO,PHI,20,14,-2.464839,-0.5170304350679262,-0.5170304350679262
3153,2018,19,PHI,NO,14,20,2.464839,0.5170304350679262,0.5170304350679262
3154,2018,20,KC,NE,31,37,-2.7188118,-0.570304367880341,-0.570304367880341
3155,2018,20,LA,NO,26,23,1.4283432,0.2996126343839553,0.2996126343839553
3157,2018,20,NE,KC,37,31,2.7188118,0.570304367880341,0.570304367880341
3158,2018,20,NO,LA,23,26,-1.4283432,-0.2996126343839553,-0.2996126343839553
3160,2018,21,LA,NE,3,13,4.2848635,0.8988030616245837,0.8988030616245837
3161,2018,21,NE,LA,13,3,-4.2848635,-0.8988030616245837,-0.8988030616245837
3162,2019,1,ARI,DET,27,27,8.267366,1.7341821676165388,1.7341821676165388
3163,2019,1,ATL,MIN,12,28,-2.307846,-0.4840992135590898,-0.4840992135590898
3164,2019,1,BAL,MIA,59,10,2.3550434,0.49399945136613316,0.49399945136613316
3166,2019,1,BUF,NYJ,17,16,1.4260837,0.29913867634124497,0.29913867634124497
3167,2019,1,CAR,LA,27,30,2.9067643,0.6097297270405556,0.6097297270405556
3168,2019,1,CHI,GB,3,10,-2.3692322,-0.4969757274787278,-0.4969757274787278
3169,2019,1,CIN,SEA,20,21,-10.733388,-2.251460751551261,-2.251460751551261
3170,2019,1,CLE,TEN,13,43,-2.4390244,-0.5116155037604029,-0.5116155037604029
3171,2019,1,DAL,NYG,35,17,1.1891209,0.2494328011993335,0.2494328011993335
3172,2019,1,DEN,LV,16,24,-0.65337825,-0.13705416088491795,-0.13705416088491795
3173,2019,1,DET,ARI,27,27,-8.267366,-1.7341821676165388,-1.7341821676165388
3174,2019,1,GB,CHI,10,3,2.3692322,0.4969757274787278,0.4969757274787278
3175,2019,1,HOU,NO,28,30,-1.1384422,-0.2388023177033823,-0.2388023177033823
3176,2019,1,IND,LAC,24,30,-5.365226,-1.125422444637459,-1.125422444637459
3177,2019,1,JAX,KC,26,40,-3.63863,-0.7632476003305727,-0.7632476003305727
3179,2019,1,KC,JAX,40,26,3.63863,0.7632476003305727,0.7632476003305727
3181,2019,1,LA,CAR,30,27,-2.9067643,-0.6097297270405556,-0.6097297270405556
3182,2019,1,LAC,IND,30,24,5.365226,1.125422444637459,1.125422444637459
3183,2019,1,LV,DEN,24,16,0.65337825,0.13705416088491795,0.13705416088491795
3184,2019,1,MIA,BAL,10,59,-2.3550434,-0.49399945136613316,-0.49399945136613316
3186,2019,1,MIN,ATL,28,12,2.307846,0.4840992135590898,0.4840992135590898
3187,2019,1,NE,PIT,33,3,2.4008713,0.5036124196270416,0.5036124196270416
3189,2019,1,NO,HOU,30,28,1.1384422,0.2388023177033823,0.2388023177033823
3190,2019,1,NYG,DAL,17,35,-1.1891209,-0.2494328011993335,-0.2494328011993335
3192,2019,1,NYJ,BUF,16,17,-1.4260837,-0.29913867634124497,-0.29913867634124497
3193,2019,1,PHI,WAS,32,27,1.5744084,0.3302516148221436,0.3302516148221436
3194,2019,1,PIT,NE,3,33,-2.4008713,-0.5036124196270416,-0.5036124196270416
3195,2019,1,SEA,CIN,21,20,10.733388,2.251460751551261,2.251460751551261
3196,2019,1,SF,TB,31,17,2.5343983,0.5316213576969582,0.5316213576969582
3197,2019,1,TB,SF,17,31,-2.5343983,-0.5316213576969582,-0.5316213576969582
3198,2019,1,TEN,CLE,43,13,2.4390244,0.5116155037604029,0.5116155037604029
3199,2019,1,WAS,PHI,27,32,-1.5744084,-0.3302516148221436,-0.3302516148221436
3200,2019,2,ARI,BAL,17,23,-5.390401,-1.1307032119422749,-1.1307032119422749
3201,2019,2,ATL,PHI,24,20,-2.2477338,-0.47148993688061697,-0.47148993688061697
3202,2019,2,BAL,ARI,23,17,5.390401,1.1307032119422749,1.1307032119422749
3203,2019,2,BUF,NYG,28,14,-0.3596201,-0.07543475933404621,-0.07543475933404621
3204,2019,2,CAR,TB,14,20,10.158168,2.130801249303945,2.130801249303945
3205,2019,2,CHI,DEN,16,14,6.079925,1.2753393904958343,1.2753393904958343
3206,2019,2,CIN,SF,17,41,1.1555557,0.24239208577770072,0.24239208577770072
3207,2019,2,CLE,NYJ,23,3,2.50285,0.5250037119705422,0.5250037119705422
3208,2019,2,DAL,WAS,31,21,-1.5068655,-0.31608365700715063,-0.31608365700715063
3209,2019,2,DEN,CHI,14,16,-6.079925,-1.2753393904958343,-1.2753393904958343
3210,2019,2,DET,LAC,13,10,2.0989451,0.4402796686666723,0.4402796686666723
