,season,week,team,opponent,score,opponent_score,total_plays,total_possession_time_seconds,pass_percentage,run_percentage,total_plays_standardized,total_possession_time_standardized,pass_percentage_standardized
2636,2018,4,IND,HOU,34,37,85.0,1796.0,0.8,0.2,2.1417729858457046,-0.08855546472246342,1.9892907122870342
2637,2018,4,JAX,NYJ,31,12,77.0,2255.0,0.5466666666666666,0.4533333333333333,1.2444266372284767,1.6209517208408775,-0.40450728121402535
2638,2018,4,KC,DEN,27,23,74.0,2102.0,0.647887323943662,0.352112676056338,0.9079217564970161,1.051115992319764,0.551947217301224
2639,2018,4,LA,MIN,38,31,57.0,1666.0,0.6481481481481481,0.3518518518518518,-0.9989392343145931,-0.572729613139096,0.5544117980539428
2641,2018,4,LAC,SF,29,27,71.0,1946.0,0.6307692307692307,0.3692307692307692,0.5714168757655557,0.47010701421980483,0.39019488666891733
2642,2018,4,LV,CLE,45,42,95.0,2211.0,0.6853932584269663,0.3146067415730337,3.2634559216172394,1.4570773936844787,0.9063483911585241
2643,2018,4,MIA,NE,7,38,45.0,1418.0,0.6,0.4,-2.344958757240435,-1.4963849116569794,0.09945019110198712
2645,2018,4,MIN,LA,31,38,74.0,1934.0,0.7638888888888888,0.2361111111111111,0.9079217564970161,0.4254140159044234,1.6480695070730664
2646,2018,4,NE,MIA,38,7,76.0,2182.0,0.4861111111111111,0.5138888888888888,1.1322583436513232,1.349069314422307,-0.9767089945728308
2647,2018,4,NO,NYG,33,18,71.0,1860.0,0.546875,0.453125,0.5714168757655557,0.14980719295957104,-0.40253869733779063
2649,2018,4,NYG,NO,18,33,60.0,1740.0,0.7627118644067796,0.2372881355932203,-0.6624343535831326,-0.2971227901942436,1.6369475642694824
2650,2018,4,NYJ,JAX,12,31,53.0,1345.0,0.7307692307692307,0.2692307692307692,-1.447612408623207,-1.7682673180755502,1.3351151472614404
2651,2018,4,PHI,TEN,23,26,79.0,2065.0,0.7105263157894737,0.2894736842105263,1.4687632243827835,0.9133125808473377,1.143835742283197
2652,2018,4,PIT,BAL,14,26,61.0,1497.0,0.8305084745762712,0.1694915254237288,-0.5502660600059791,-1.2021560060807182,2.277571469755939
2653,2018,4,SEA,ARI,20,17,66.0,1906.0,0.4426229508196721,0.5573770491803278,0.010575407879788277,0.32113035316853333,-1.3876374321255902
2654,2018,4,SF,LAC,27,29,61.0,1654.0,0.6440677966101694,0.3559322033898305,-0.5502660600059791,-0.6174226114544774,0.5158557296681835
2655,2018,4,TB,CHI,10,48,61.0,1914.0,0.7,0.3,-0.5502660600059791,0.3509256853787876,1.04437045169451
2657,2018,4,TEN,PHI,26,23,70.0,2130.0,0.6865671641791045,0.3134328358208955,0.4592485821884022,1.155399655055654,0.9174408644507386
2658,2018,5,ARI,SF,28,18,49.0,1188.0,0.5555555555555556,0.4444444444444444,-1.896285582931821,-2.3530007127017907,-0.32051436916135606
2659,2018,5,ATL,PIT,17,41,71.0,1852.0,0.7285714285714285,0.2714285714285714,0.5714168757655557,0.12001186074931673,1.3143476690066598
2661,2018,5,BAL,CLE,9,12,88.0,2022.0,0.7023809523809523,0.2976190476190476,2.478277866577165,0.7531626702172208,1.066868553137189
2663,2018,5,BUF,TEN,13,12,66.0,2029.0,0.328125,0.671875,0.010575407879788277,0.7792335859011933,-2.469551767383935
2665,2018,5,CAR,NYG,33,31,71.0,2127.0,0.5384615384615384,0.4615384615384615,0.5714168757655557,1.1442264054768085,-0.48203920003187334
2666,2018,5,CIN,MIA,27,17,61.0,1835.0,0.5614035087719298,0.4385964912280701,-0.5502660600059791,0.056696779802526326,-0.26525587438986403
