,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,qb_rush_yards,qb_rushing_epa,qb_rush_tds,rb_win,ypc,rushing_epa_per_carry,rb_win_pred,rb_value,rushing_value,qb_rushing_value_pct
2281,2018,5,WAS,NO,19,43,18,39.0,1.0156628,2.0,7.0,4.2936144,1.0,0,2.1666666666666665,0.0564257111111111,1,0.6634271135221924,0.6634271135221924,0.175
2282,2018,6,ARI,MIN,17,27,20,60.0,-10.577194,1.0,0.0,0.0,0.0,0,3.0,-0.5288597,0,0.05662059260341393,0.05662059260341393,0.0
2283,2018,6,ATL,TB,34,29,22,70.0,-1.664817,1.0,13.0,2.3153403,0.0,0,3.1818181818181817,-0.0756735,0,0.4726587535041289,0.4726587535041289,0.18309859154929578
2284,2018,6,BAL,TEN,21,0,34,124.0,2.139493,2.0,5.0,0.33897614,0.0,1,3.647058823529412,0.0629262647058823,1,0.6720309870510981,0.6720309870510981,0.04
2285,2018,6,BUF,HOU,13,20,27,100.0,-3.9597118,0.0,20.0,1.1878899,0.0,0,3.703703703703704,-0.1466559925925926,0,0.3698309582804961,0.3698309582804961,0.19801980198019803
2286,2018,6,CAR,WAS,17,23,17,82.0,0.26833433,0.0,44.0,1.4751809,0.0,0,4.823529411764706,0.0157843723529411,1,0.6073402858887004,0.6073402858887004,0.5301204819277109
2287,2018,6,CHI,MIA,28,31,30,165.0,-2.767642,1.0,48.0,1.6904582,0.0,1,5.5,-0.0922547333333333,0,0.4480890726757215,0.4480890726757215,0.2891566265060241
2288,2018,6,CIN,PIT,21,28,13,62.0,-0.07435334,1.0,0.0,0.0,0.0,0,4.769230769230769,-0.0057194876923076,1,0.5763623321658599,0.5763623321658599,0.0
2289,2018,6,CLE,LAC,14,38,21,103.0,-2.0705976,0.0,8.0,1.6478183,0.0,0,4.904761904761905,-0.0985998857142857,0,0.4387470629507188,0.4387470629507188,0.07692307692307693
2290,2018,6,DAL,JAX,40,7,42,206.0,5.1368866,2.0,82.0,4.369703,1.0,1,4.904761904761905,0.1223068238095238,1,0.744908350654449,0.744908350654449,0.3961352657004831
2291,2018,6,DEN,LA,20,23,16,61.0,-0.24227276,0.0,6.0,1.4304878,0.0,0,3.8125,-0.0151420475,1,0.5625813010904362,0.5625813010904362,0.0967741935483871
2292,2018,6,GB,SF,33,30,21,116.0,2.6244242,1.0,34.0,2.4819145,0.0,1,5.523809523809524,0.1249725809523809,1,0.7479185242639375,0.7479185242639375,0.2905982905982906
2293,2018,6,HOU,BUF,20,13,23,75.0,-4.45477,0.0,3.0,0.7761004,0.0,0,3.260869565217391,-0.193685652173913,0,0.3071426225232904,0.3071426225232904,0.039473684210526314
2294,2018,6,IND,NYJ,34,42,23,127.0,-1.2790362,0.0,7.0,-0.5370121,0.0,1,5.521739130434782,-0.0556102695652173,1,0.5025547729648103,0.5025547729648103,0.0546875
2295,2018,6,JAX,DAL,7,40,18,65.0,-2.3945353,0.0,22.0,1.7413898,0.0,0,3.611111111111111,-0.1330297388888889,0,0.38896842470303616,0.38896842470303616,0.3333333333333333
2296,2018,6,KC,NE,40,43,17,94.0,3.429333,0.0,9.0,2.776585,0.0,0,5.529411764705882,0.2017254705882353,1,0.8242533759908458,0.8242533759908458,0.09473684210526316
2297,2018,6,LA,DEN,23,20,37,272.0,17.223526,2.0,16.0,2.096091,0.0,1,7.351351351351352,0.4655007027027027,1,0.9576724202454242,0.9576724202454242,0.05860805860805861
2298,2018,6,LAC,CLE,38,14,34,248.0,9.243935,3.0,0.0,0.0,0.0,1,7.294117647058823,0.2718804411764706,1,0.8769614919317901,0.8769614919317901,0.0
2299,2018,6,LV,SEA,3,27,19,79.0,-1.4632022,0.0,31.0,1.8546491,0.0,0,4.157894736842105,-0.0770106421052631,0,0.4706708777831895,0.4706708777831895,0.3875
2300,2018,6,MIA,CHI,31,28,31,161.0,-3.6539466,0.0,8.0,0.71944606,0.0,1,5.193548387096774,-0.1178692451612903,0,0.41066768787125074,0.41066768787125074,0.04938271604938271
2301,2018,6,MIN,ARI,27,17,31,196.0,2.4674804,2.0,15.0,0.79382527,1.0,1,6.32258064516129,0.0795961419354838,1,0.693564000238651,0.693564000238651,0.07614213197969544
2302,2018,6,NE,KC,43,40,37,174.0,7.9657407,3.0,3.0,1.8861542,1.0,1,4.702702702702703,0.2152902891891892,1,0.8356703508746559,0.8356703508746559,0.017142857142857144
2303,2018,6,NYG,PHI,13,34,17,147.0,5.735591,1.0,0.0,0.0,0.0,1,8.647058823529411,0.3373877058823529,1,0.9133125813930348,0.9133125813930348,0.0
2304,2018,6,NYJ,IND,42,34,33,110.0,-6.5771513,0.0,11.0,-0.1654168,0.0,1,3.333333333333333,-0.1993076151515151,0,0.30005173530590856,0.30005173530590856,0.0990990990990991
2305,2018,6,PHI,NYG,34,13,31,108.0,-3.200316,1.0,14.0,1.516769,0.0,1,3.4838709677419355,-0.103236,0,0.43194824453291725,0.43194824453291725,0.12844036697247707
2306,2018,6,PIT,CIN,28,21,20,113.0,1.5445695,2.0,0.0,0.0,0.0,1,5.65,0.0772284749999999,1,0.6905537821654687,0.6905537821654687,0.0
2307,2018,6,SEA,LV,27,3,35,157.0,2.4590373,0.0,22.0,2.8868341,0.0,1,4.485714285714286,0.0702582085714285,1,0.6815982125487057,0.6815982125487057,0.13924050632911392
2308,2018,6,SF,GB,30,33,30,174.0,6.779196,1.0,21.0,2.041578,0.0,1,5.8,0.2259731999999999,1,0.8442362506388483,0.8442362506388483,0.12
2309,2018,6,TB,ATL,29,34,20,121.0,1.2839897,0.0,29.0,-0.38906562,0.0,1,6.05,0.064199485,1,0.6737029462830278,0.6737029462830278,0.23770491803278687
2310,2018,6,TEN,BAL,0,21,14,55.0,-2.809268,0.0,25.0,1.0111572,0.0,0,3.928571428571429,-0.2006619999999999,0,0.2983575146527931,0.2983575146527931,0.44642857142857145
2311,2018,6,WAS,CAR,23,17,27,133.0,5.5018063,0.0,14.0,3.86452,0.0,1,4.925925925925926,0.2037706037037037,1,0.8260138046015357,0.8260138046015357,0.1044776119402985
2312,2018,7,ARI,DEN,10,45,21,69.0,-3.6283603,0.0,14.0,1.8579117,0.0,0,3.2857142857142856,-0.1727790619047619,0,0.3343029046063329,0.3343029046063329,0.2
2313,2018,7,ATL,NYG,23,20,19,68.0,-2.9077291,1.0,2.0,0.56456816,0.0,0,3.5789473684210527,-0.1530383736842105,0,0.3610019302158789,0.3610019302158789,0.028985507246376812
2314,2018,7,BAL,NO,23,24,23,77.0,1.1150321,1.0,9.0,2.9251459,1.0,0,3.347826086956522,0.0484796565217391,1,0.6527614265064239,0.6527614265064239,0.11538461538461539
2315,2018,7,BUF,IND,5,37,22,135.0,0.6034111,0.0,0.0,0.0,0.0,1,6.136363636363637,0.0274277772727272,1,0.6237763661701952,0.6237763661701952,0.0
2316,2018,7,CAR,PHI,21,17,16,122.0,6.984303,1.0,50.0,3.6850703,0.0,1,7.625,0.4365189375,1,0.9500820300077142,0.9500820300077142,0.4065040650406504
2317,2018,7,CHI,NE,31,38,25,134.0,5.6121306,2.0,81.0,10.390893,1.0,1,5.36,0.224485224,1,0.8430653451929546,0.8430653451929546,0.6
2318,2018,7,CIN,KC,10,45,19,65.0,-7.5947046,0.0,5.0,0.11500116,0.0,0,3.421052631578948,-0.3997212947368421,0,0.11479402358244908,0.11479402358244908,0.07575757575757576
2319,2018,7,CLE,TB,23,26,23,119.0,-5.9103084,1.0,43.0,-4.148086,0.0,1,5.173913043478261,-0.2569699304347826,0,0.23307052032442993,0.23307052032442993,0.35833333333333334
2320,2018,7,DAL,WAS,17,20,22,73.0,-2.960832,1.0,33.0,0.3902204,1.0,0,3.3181818181818183,-0.1345832727272727,0,0.38676794096132006,0.38676794096132006,0.44594594594594594
2321,2018,7,DEN,ARI,45,10,28,134.0,0.776592,2.0,7.0,1.3977854,0.0,1,4.785714285714286,0.0277354285714285,1,0.6242069960910189,0.6242069960910189,0.05185185185185185
2322,2018,7,DET,MIA,32,21,34,250.0,6.7786946,1.0,11.0,2.1226945,0.0,1,7.352941176470588,0.1993733705882353,1,0.8222114212038283,0.8222114212038283,0.043824701195219126
2323,2018,7,HOU,JAX,20,7,35,143.0,-2.9102764,1.0,15.0,-1.2668067,0.0,1,4.085714285714285,-0.0831507542857142,0,0.461555517987685,0.461555517987685,0.10416666666666667
2324,2018,7,IND,BUF,37,5,34,226.0,6.2634306,1.0,5.0,-3.733235,0.0,1,6.647058823529412,0.1842185470588235,1,0.8086081782198512,0.8086081782198512,0.022026431718061675
2325,2018,7,JAX,HOU,7,20,22,70.0,-11.147971,0.0,30.0,-0.26665953,0.0,0,3.1818181818181817,-0.5067259545454545,0,0.06410084805041041,0.06410084805041041,0.4225352112676056
2326,2018,7,KC,CIN,45,10,29,198.0,5.901841,1.0,45.0,3.9284554,0.0,1,6.827586206896552,0.2035117586206896,1,0.8257917652976393,0.8257917652976393,0.22613065326633167
2327,2018,7,LA,SF,39,10,33,149.0,-0.56703556,2.0,5.0,-2.8894238,0.0,1,4.515151515151516,-0.0171828957575757,1,0.5595829101914106,0.5595829101914106,0.03333333333333333
2328,2018,7,LAC,TEN,20,19,15,48.0,-2.298388,0.0,0.0,0.0,0.0,0,3.2,-0.1532258666666666,0,0.3607439444424788,0.3607439444424788,0.0
2329,2018,7,MIA,DET,21,32,19,107.0,2.0982924,1.0,2.0,1.994354,0.0,1,5.631578947368421,0.1104364421052631,1,0.731220141355902,0.731220141355902,0.018518518518518517
2330,2018,7,MIN,NYJ,37,17,23,89.0,-2.6443975,2.0,0.0,-1.8025723,0.0,0,3.869565217391304,-0.1149738043478261,0,0.41485460697763943,0.41485460697763943,0.0
2331,2018,7,NE,CHI,38,31,27,108.0,-6.091168,0.0,6.0,-0.3714595,0.0,1,4.0,-0.2255988148148148,0,0.2681753754667837,0.2681753754667837,0.05504587155963303
2332,2018,7,NO,BAL,24,23,38,135.0,4.155864,1.0,4.0,4.3822308,0.0,1,3.5526315789473686,0.1093648421052631,1,0.7299618310224149,0.7299618310224149,0.029411764705882353
2333,2018,7,NYG,ATL,20,23,21,63.0,-2.092538,1.0,7.0,-0.6525934,0.0,0,3.0,-0.0996446666666666,0,0.4372127987723008,0.4372127987723008,0.109375
2334,2018,7,NYJ,MIN,17,37,24,71.0,-4.199891,1.0,18.0,-1.7351611,1.0,0,2.958333333333333,-0.1749954583333333,0,0.3313667650268529,0.3313667650268529,0.25
2335,2018,7,PHI,CAR,17,21,24,58.0,0.10460931,0.0,3.0,3.92551,0.0,0,2.4166666666666665,0.00435872125,1,0.5909714216298685,0.5909714216298685,0.05084745762711865
2336,2018,7,SF,LA,10,39,24,107.0,-4.7617154,0.0,13.0,0.58243704,0.0,1,4.458333333333333,-0.1984048083333333,0,0.3011841175368377,0.3011841175368377,0.12037037037037036
2337,2018,7,TB,CLE,26,23,31,115.0,1.0093473,3.0,56.0,5.528169,1.0,1,3.7096774193548394,0.0325595903225806,1,0.6309334915213927,0.6309334915213927,0.4827586206896552
2338,2018,7,TEN,LAC,19,20,33,164.0,1.2688817,1.0,38.0,0.55814403,0.0,1,4.96969696969697,0.0384509606060606,1,0.6390793203436671,0.6390793203436671,0.23030303030303031
2339,2018,7,WAS,DAL,20,17,32,130.0,-10.13565,0.0,16.0,-2.7433953,0.0,1,4.0625,-0.3167390625,0,0.17542956865833967,0.17542956865833967,0.12213740458015267
2340,2018,8,ARI,SF,18,15,21,88.0,-2.2237499,0.0,12.0,1.1724916,0.0,0,4.190476190476191,-0.1058928523809523,0,0.4280633520859178,0.4280633520859178,0.1348314606741573
2341,2018,8,BAL,CAR,21,36,18,101.0,5.8579783,1.0,26.0,2.3616118,0.0,0,5.611111111111111,0.3254432388888889,1,0.907502192454577,0.907502192454577,0.2549019607843137
2342,2018,8,BUF,NE,6,25,18,47.0,-6.4322467,0.0,0.0,0.0,0.0,0,2.611111111111111,-0.3573470388888889,0,0.1430869110248073,0.1430869110248073,0.0
2343,2018,8,CAR,BAL,36,21,31,156.0,2.451014,2.0,52.0,0.0,1.0,1,5.032258064516129,0.0790649677419354,1,0.6928900953096985,0.6928900953096985,0.33121019108280253
2344,2018,8,CHI,NYJ,24,10,34,179.0,3.4478526,1.0,51.0,5.5889053,0.0,1,5.264705882352941,0.1014074294117647,1,0.7205027017323622,0.7205027017323622,0.2833333333333333
2345,2018,8,CIN,TB,37,34,26,139.0,-4.580099,2.0,11.0,-0.36062217,0.0,1,5.346153846153846,-0.1761576538461538,0,0.3298323737789951,0.3298323737789951,0.07857142857142857
2346,2018,8,CLE,PIT,18,33,21,74.0,-2.6676562,0.0,9.0,1.5677682,0.0,0,3.523809523809524,-0.1270312476190476,0,0.3975067319889979,0.3975067319889979,0.12
2347,2018,8,DEN,KC,23,30,31,189.0,2.9390562,1.0,9.0,0.10967871,0.0,1,6.096774193548387,0.094808264516129,1,0.7125061739498211,0.7125061739498211,0.04736842105263158
2348,2018,8,DET,SEA,14,28,13,34.0,-3.0896082,0.0,6.0,1.6873893,0.0,0,2.6153846153846154,-0.2376621692307692,0,0.25428886950465185,0.25428886950465185,0.17142857142857143
2349,2018,8,GB,LA,27,29,19,106.0,1.2507142,2.0,5.0,0.03589038,0.0,0,5.578947368421052,0.0658270631578947,1,0.6758338184818093,0.6758338184818093,0.04672897196261682
2350,2018,8,HOU,MIA,42,23,34,189.0,1.75826,1.0,14.0,1.9676937,0.0,1,5.5588235294117645,0.0517135294117647,1,0.6571213928208623,0.6571213928208623,0.07368421052631578
2351,2018,8,IND,LV,42,28,38,224.0,13.413889,2.0,0.0,0.0,0.0,1,5.894736842105263,0.3529970789473684,1,0.9204071560447512,0.9204071560447512,0.0
2352,2018,8,JAX,PHI,18,24,17,70.0,2.6870618,0.0,43.0,6.0250506,0.0,0,4.117647058823529,0.1580624588235294,1,0.7832911189549409,0.7832911189549409,0.6056338028169014
2353,2018,8,KC,DEN,30,23,18,49.0,-4.1943517,0.0,-1.0,-1.5056721,0.0,0,2.7222222222222223,-0.2330195388888889,0,0.259576596725941,0.259576596725941,-0.02
2354,2018,8,LA,GB,29,27,34,136.0,-3.337071,0.0,8.0,0.0,0.0,1,4.0,-0.0981491470588235,0,0.4394093376480539,0.4394093376480539,0.058394160583941604
2355,2018,8,LV,IND,28,42,18,104.0,-2.4888473,1.0,1.0,2.0785027,1.0,0,5.777777777777778,-0.1382692944444444,0,0.38156552657049325,0.38156552657049325,0.009523809523809525
2356,2018,8,MIA,HOU,23,42,25,116.0,0.22244829,1.0,0.0,0.0,0.0,1,4.64,0.0088979315999999,1,0.5975008419407724,0.5975008419407724,0.0
2357,2018,8,MIN,NO,20,30,22,85.0,-3.3114443,1.0,0.0,-1.0074766,0.0,0,3.863636363636364,-0.1505201954545454,0,0.3644746073578284,0.3644746073578284,0.0
2358,2018,8,NE,BUF,25,6,23,78.0,-2.391405,1.0,8.0,1.4394456,0.0,0,3.391304347826087,-0.1039741304347826,0,0.43086807695435014,0.43086807695435014,0.10126582278481013
2359,2018,8,NO,MIN,30,20,29,106.0,-3.9789877,1.0,0.0,0.0,0.0,0,3.655172413793104,-0.1372064724137931,0,0.3830628561311842,0.3830628561311842,0.0
2360,2018,8,NYG,WAS,13,20,14,37.0,-3.736778,0.0,0.0,0.0,0.0,0,2.642857142857143,-0.2669127142857143,0,0.22263600698666022,0.22263600698666022,0.0
2361,2018,8,NYJ,CHI,10,24,24,57.0,-5.4642334,0.0,22.0,-0.8430687,0.0,0,2.375,-0.2276763916666666,0,0.2657498791532342,0.2657498791532342,0.3793103448275862
2362,2018,8,PHI,JAX,24,18,25,136.0,3.3913567,0.0,31.0,3.1572819,0.0,1,5.44,0.135654268,1,0.75974218759592,0.75974218759592,0.22627737226277372
2363,2018,8,PIT,CLE,33,18,30,169.0,5.3439145,2.0,6.0,1.0609925,0.0,1,5.633333333333334,0.1781304833333333,1,0.8029241396207807,0.8029241396207807,0.03529411764705882
2364,2018,8,SEA,DET,28,14,42,176.0,-1.3017522,1.0,15.0,0.8414889,0.0,1,4.190476190476191,-0.0309940999999999,1,0.5391880882308246,0.5391880882308246,0.0847457627118644
2365,2018,8,SF,ARI,15,18,31,107.0,-5.0370264,0.0,9.0,-2.482164,0.0,1,3.4516129032258065,-0.1624847225806451,0,0.3481063889097213,0.3481063889097213,0.08333333333333333
2366,2018,8,TB,CIN,34,37,27,126.0,6.4376965,1.0,18.0,5.2164626,0.0,1,4.666666666666667,0.2384332037037037,1,0.853763109812816,0.853763109812816,0.14173228346456693
2367,2018,8,WAS,NYG,20,13,32,183.0,-3.8629255,1.0,14.0,-0.13881475,0.0,1,5.71875,-0.120716421875,0,0.4065631380755752,0.4065631380755752,0.07608695652173914
2368,2018,9,ATL,WAS,38,14,24,154.0,5.632424,1.0,0.0,0.0,0.0,1,6.416666666666667,0.2346843333333333,1,0.8509486470410199,0.8509486470410199,0.0
2369,2018,9,BAL,PIT,16,23,16,61.0,-2.0948162,1.0,10.0,0.0,0.0,0,3.8125,-0.1309260125,0,0.3919554327193476,0.3919554327193476,0.16129032258064516
2370,2018,9,BUF,CHI,9,41,28,98.0,-5.1369195,1.0,47.0,3.207608,1.0,0,3.5,-0.1834614107142857,0,0.3202733005169952,0.3202733005169952,0.47474747474747475
2371,2018,9,CAR,TB,42,28,28,182.0,6.713165,4.0,36.0,-0.89935803,0.0,1,6.5,0.2397558928571428,1,0.8547455552862759,0.8547455552862759,0.19672131147540983
2372,2018,9,CHI,BUF,41,9,22,67.0,-3.7697544,2.0,6.0,0.82158643,0.0,0,3.0454545454545454,-0.1713524727272727,0,0.3361995896588344,0.3361995896588344,0.08823529411764706
2373,2018,9,CLE,KC,21,37,25,102.0,1.4779403,1.0,0.0,0.0,0.0,0,4.08,0.059117612,1,0.6670035704957378,0.6670035704957378,0.0
2374,2018,9,DAL,TEN,14,28,19,72.0,-0.6448581,0.0,11.0,1.2031054,0.0,0,3.789473684210526,-0.0339399,1,0.5348186612096397,0.5348186612096397,0.1506849315068493
2375,2018,9,DEN,HOU,17,19,20,75.0,-3.6039479,1.0,0.0,0.0,0.0,0,3.75,-0.180197395,0,0.3245271815941396,0.3245271815941396,0.0
2376,2018,9,DET,MIN,9,24,23,67.0,-6.7057996,0.0,7.0,-5.1852794,0.0,0,2.9130434782608696,-0.2915565043478261,0,0.1982305064826549,0.1982305064826549,0.10294117647058823
2377,2018,9,GB,NE,17,31,25,117.0,-3.2803724,0.0,8.0,-2.2782953,0.0,1,4.68,-0.131214896,0,0.39154477205844007,0.39154477205844007,0.06779661016949153
2378,2018,9,HOU,DEN,19,17,33,98.0,-5.7456026,0.0,38.0,3.0298262,0.0,0,2.9696969696969697,-0.1741091696969696,0,0.3325393051518446,0.3325393051518446,0.3838383838383838
2379,2018,9,KC,CLE,37,21,24,139.0,5.04756,2.0,18.0,0.48196223,0.0,1,5.791666666666667,0.210315,1,0.8315535964698432,0.8315535964698432,0.12857142857142856
2380,2018,9,LA,NO,35,45,19,92.0,-4.134546,1.0,17.0,-0.31447992,0.0,0,4.842105263157895,-0.2176076842105263,0,0.27763440790619326,0.27763440790619326,0.1827956989247312
2381,2018,9,LAC,SEA,25,17,22,160.0,3.4904728,1.0,0.0,0.0,0.0,1,7.272727272727272,0.1586578545454545,1,0.7838934532715354,0.7838934532715354,0.0
2382,2018,9,LV,SF,3,34,22,103.0,-2.005422,0.0,6.0,-0.4401284,0.0,0,4.681818181818182,-0.0911555454545454,0,0.4497113339994739,0.4497113339994739,0.057692307692307696
2383,2018,9,MIA,NYJ,13,6,25,66.0,-8.640664,0.0,6.0,-0.18136913,0.0,0,2.64,-0.3456265599999999,0,0.1518760371015686,0.1518760371015686,0.08955223880597014
2384,2018,9,MIN,DET,24,9,23,128.0,-6.9240904,1.0,3.0,-5.8421717,0.0,1,5.565217391304348,-0.3010474086956521,0,0.18938495495206853,0.18938495495206853,0.023255813953488372
2385,2018,9,NE,GB,31,17,27,126.0,7.6974115,3.0,2.0,0.54558665,0.0,1,4.666666666666667,0.2850893148148148,1,0.8852147519882058,0.8852147519882058,0.015748031496062992
2386,2018,9,NO,LA,45,35,32,143.0,-2.719129,2.0,18.0,1.6018867,0.0,1,4.46875,-0.08497278125,0,0.45885527287997335,0.45885527287997335,0.125
2387,2018,9,NYJ,MIA,6,13,21,80.0,-4.563969,0.0,0.0,0.0,0.0,0,3.809523809523809,-0.2173318571428571,0,0.27796454574027457,0.27796454574027457,0.0
2388,2018,9,PIT,BAL,23,16,27,113.0,-2.2526515,1.0,4.0,0.4526717,1.0,1,4.185185185185185,-0.083431537037037,0,0.4611392466898981,0.4611392466898981,0.03508771929824561
2389,2018,9,SEA,LAC,17,25,32,154.0,5.2822785,0.0,41.0,4.395485,0.0,1,4.8125,0.165071203125,1,0.7903045859546607,0.7903045859546607,0.2645161290322581
2390,2018,9,SF,LV,34,3,29,146.0,-2.681798,1.0,0.0,-1.2401619,0.0,1,5.0344827586206895,-0.0924757931034482,0,0.44776294887259993,0.44776294887259993,0.0
2391,2018,9,TB,CAR,28,42,21,82.0,-5.42245,0.0,23.0,0.0,0.0,0,3.9047619047619047,-0.2582119047619048,0,0.23174872395772167,0.23174872395772167,0.27710843373493976
2392,2018,9,TEN,DAL,28,14,34,129.0,-1.0788597,2.0,36.0,1.3802388,1.0,1,3.794117647058824,-0.0317311676470588,1,0.5380953535920278,0.5380953535920278,0.27692307692307694
2393,2018,9,WAS,ATL,14,38,15,79.0,1.4423666,1.0,22.0,1.3509556,0.0,0,5.266666666666667,0.0961577733333333,1,0.7141525058203908,0.7141525058203908,0.275
2394,2018,10,ARI,KC,14,26,24,95.0,1.1431352,1.0,0.0,0.0,0.0,0,3.9583333333333335,0.0476306333333333,1,0.6516124623836689,0.6516124623836689,0.0
2395,2018,10,ATL,CLE,16,28,19,71.0,-5.1007757,0.0,13.0,-0.76943904,0.0,0,3.736842105263158,-0.2684618789473684,0,0.22104059919842758,0.22104059919842758,0.18055555555555555
2396,2018,10,BUF,NYJ,41,10,44,214.0,2.3560874,2.0,0.0,0.0,0.0,1,4.863636363636363,0.0535474409090909,1,0.6595822326814416,0.6595822326814416,0.0
2397,2018,10,CAR,PIT,21,52,22,95.0,3.038683,1.0,10.0,0.72597986,0.0,0,4.318181818181818,0.1381219545454545,1,0.7624191215705238,0.7624191215705238,0.10416666666666667
2398,2018,10,CHI,DET,34,22,22,54.0,-0.9973721,2.0,18.0,4.264677,1.0,0,2.4545454545454546,-0.0453350954545454,1,0.5178721054968259,0.5178721054968259,0.32727272727272727
2399,2018,10,CIN,NO,14,51,16,110.0,4.972671,1.0,35.0,5.0115366,1.0,1,6.875,0.3107919375,1,0.8998991205775493,0.8998991205775493,0.3153153153153153
2400,2018,10,CLE,ATL,28,16,27,213.0,4.751566,1.0,22.0,1.0151455,0.0,1,7.888888888888889,0.1759839259259259,1,0.8008899017617621,0.8008899017617621,0.102803738317757
2401,2018,10,DAL,PHI,27,20,28,171.0,8.742085,2.0,9.0,-1.0054829,1.0,1,6.107142857142857,0.3122173214285714,1,0.9006625270877858,0.9006625270877858,0.05232558139534884
2402,2018,10,DET,CHI,22,34,24,76.0,-6.201168,1.0,9.0,2.5147548,0.0,0,3.1666666666666665,-0.258382,0,0.231568104809801,0.231568104809801,0.11688311688311688
2403,2018,10,GB,MIA,31,12,22,198.0,12.302527,2.0,24.0,1.4499316,0.0,1,9.0,0.5592057727272727,1,0.9753517748730224,0.9753517748730224,0.12060301507537688
2404,2018,10,IND,JAX,29,26,21,85.0,0.754753,1.0,0.0,1.1280718,0.0,0,4.047619047619048,0.035940619047619,1,0.6356178072999903,0.6356178072999903,0.0
2405,2018,10,JAX,IND,26,29,34,91.0,-6.7009554,1.0,8.0,0.0,0.0,0,2.676470588235294,-0.1970869235294117,0,0.30284148446692755,0.30284148446692755,0.08695652173913043
2406,2018,10,KC,ARI,26,14,22,119.0,0.9236174,1.0,22.0,2.4496496,0.0,1,5.409090909090909,0.041982609090909,1,0.6439246850497564,0.6439246850497564,0.18333333333333332
2407,2018,10,LA,SEA,36,31,22,150.0,8.777252,2.0,4.0,-0.24468233,0.0,1,6.818181818181818,0.398966,1,0.9383201367596157,0.9383201367596157,0.026490066225165563
2408,2018,10,LAC,LV,20,6,26,113.0,-1.352617,0.0,1.0,-0.49684474,0.0,1,4.346153846153846,-0.0520237307692307,1,0.5079032868595482,0.5079032868595482,0.008771929824561403
2409,2018,10,LV,LAC,6,20,21,115.0,1.6496656,0.0,3.0,-0.13799332,0.0,1,5.476190476190476,0.0785555047619047,1,0.6922429610523423,0.6922429610523423,0.02586206896551724
2410,2018,10,MIA,GB,12,31,23,131.0,0.09984627,0.0,0.0,-6.69057,0.0,1,5.695652173913044,0.004341142173913,1,0.5909460709533638,0.5909460709533638,0.0
2411,2018,10,NE,TEN,10,34,19,40.0,-5.467471,1.0,2.0,0.7522917,0.0,0,2.1052631578947367,-0.2877616315789473,0,0.20185331211062638,0.20185331211062638,0.04878048780487805
2412,2018,10,NO,CIN,51,14,44,247.0,14.802507,3.0,24.0,3.1527538,1.0,1,5.613636363636363,0.3364206136363636,1,0.9128547049582557,0.9128547049582557,0.0967741935483871
2413,2018,10,NYG,SF,27,23,23,97.0,-4.1567636,0.0,0.0,0.0,0.0,0,4.217391304347826,-0.180728852173913,0,0.3238325499792666,0.3238325499792666,0.0
2414,2018,10,NYJ,BUF,10,41,18,83.0,-0.47278345,1.0,4.0,-0.14259873,0.0,0,4.611111111111111,-0.0262657472222222,1,0.546188676010643,0.546188676010643,0.047619047619047616
2415,2018,10,PHI,DAL,20,27,16,71.0,-3.1447053,0.0,7.0,0.8086524,0.0,0,4.4375,-0.19654408125,0,0.30352565884258376,0.30352565884258376,0.09722222222222222
2416,2018,10,PIT,CAR,52,21,29,139.0,0.57168865,1.0,28.0,2.6110954,0.0,1,4.793103448275862,0.0197134017241379,1,0.6129158880781882,0.6129158880781882,0.2
2417,2018,10,SEA,LA,31,36,34,273.0,11.025977,1.0,92.0,5.566365,0.0,1,8.029411764705882,0.3242934411764706,1,0.9069247831900156,0.9069247831900156,0.3357664233576642
2418,2018,10,SF,NYG,23,27,29,124.0,-1.0192709,1.0,1.0,-0.22949743,0.0,1,4.275862068965517,-0.0351472724137931,1,0.533026214003776,0.533026214003776,0.008
2419,2018,10,TB,WAS,3,16,24,103.0,-3.218597,0.0,35.0,1.068767,0.0,0,4.291666666666667,-0.1341082083333333,0,0.38744035401591026,0.38744035401591026,0.33653846153846156
2420,2018,10,TEN,NE,34,10,36,150.0,0.9691535,2.0,21.0,0.59357727,0.0,1,4.166666666666667,0.0269209305555555,1,0.6230664891752946,0.6230664891752946,0.1390728476821192
2421,2018,10,WAS,TB,16,3,25,116.0,2.203179,0.0,16.0,0.7083708,0.0,1,4.64,0.08812716,1,0.7042729323483686,0.7042729323483686,0.13675213675213677
2422,2018,11,ARI,LV,21,23,31,154.0,-3.7864916,0.0,0.0,-0.8430857,0.0,1,4.967741935483871,-0.1221448903225806,0,0.40450869505445497,0.40450869505445497,0.0
2423,2018,11,ATL,DAL,19,22,18,80.0,-0.13605154,0.0,1.0,0.41325474,0.0,0,4.444444444444445,-0.0075584188888888,1,0.5736814082198762,0.5736814082198762,0.012345679012345678
2424,2018,11,BAL,CIN,24,21,51,272.0,7.558539,2.0,127.0,0.37335765,0.0,1,5.333333333333333,0.1482066470588235,1,0.7731443151391904,0.7731443151391904,0.4652014652014652
2425,2018,11,CAR,DET,19,20,16,56.0,-1.4620919,0.0,2.0,0.0,0.0,0,3.5,-0.09138074375,0,0.4493788817116846,0.4493788817116846,0.03508771929824561
