,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,qb_rush_yards,qb_rushing_epa,qb_rush_tds,rb_win,ypc,rushing_epa_per_carry
2203,2018,3,BUF,MIN,27,6,38,128.0,-2.635614,2.0,39.0,6.125197,2.0,1,3.3684210526315788,-0.06935826315789473
2204,2018,3,CAR,CIN,31,21,40,231.0,4.0448856,2.0,37.0,0.32726026,2.0,1,5.775,0.10112214
2205,2018,3,CHI,ARI,16,14,31,122.0,-0.7225467,1.0,8.0,0.07361263,0.0,1,3.935483870967742,-0.02330795806451613
2206,2018,3,CIN,CAR,21,31,13,66.0,1.31474,1.0,0.0,0.0,0.0,0,5.076923076923077,0.10113384615384616
2207,2018,3,CLE,NYJ,21,17,31,135.0,-2.4903927,2.0,22.0,0.0,0.0,1,4.354838709677419,-0.08033524838709678
2208,2018,3,DAL,SEA,13,24,19,166.0,-0.41040128,0.0,21.0,1.4508765,0.0,1,8.736842105263158,-0.02160006736842105
2209,2018,3,DEN,BAL,14,27,24,120.0,1.8344624,2.0,0.0,0.0,0.0,1,5.0,0.07643593333333333
2210,2018,3,DET,NE,26,10,33,159.0,-1.7832443,0.0,10.0,-0.33139294,0.0,1,4.818181818181818,-0.05403770606060606
2211,2018,3,GB,WAS,17,31,17,100.0,3.4121172,0.0,13.0,1.5410447,0.0,0,5.882352941176471,0.20071277647058824
2212,2018,3,HOU,NYG,22,27,19,59.0,-4.293551,0.0,36.0,2.3478355,0.0,0,3.1052631578947367,-0.22597636842105262
2213,2018,3,IND,PHI,16,20,13,68.0,2.1632392,0.0,33.0,3.2696276,0.0,0,5.230769230769231,0.16640301538461538
2214,2018,3,JAX,TEN,6,9,19,87.0,-2.9889345,0.0,27.0,0.41196948,0.0,0,4.578947368421052,-0.15731234210526315
2215,2018,3,KC,SF,38,27,26,79.0,2.062354,2.0,9.0,2.5838637,0.0,0,3.0384615384615383,0.07932130769230769
2216,2018,3,LA,LAC,35,23,33,173.0,3.3378224,1.0,16.0,1.0071988,0.0,1,5.242424242424242,0.10114613333333333
2217,2018,3,LAC,LA,23,35,20,141.0,4.821288,1.0,0.0,0.0,0.0,1,7.05,0.2410644
2218,2018,3,LV,MIA,20,28,30,111.0,-4.1227283,1.0,0.0,0.0,0.0,1,3.7,-0.13742427666666668
2219,2018,3,MIA,LV,28,20,13,42.0,-3.1634843,0.0,27.0,2.7485428,0.0,0,3.230769230769231,-0.24334494615384614
2220,2018,3,MIN,BUF,6,27,6,14.0,-3.2276216,0.0,2.0,-2.217619,0.0,0,2.3333333333333335,-0.5379369333333334
2221,2018,3,NE,DET,10,26,19,89.0,-1.693501,0.0,2.0,-0.2458426,0.0,0,4.684210526315789,-0.08913163157894737
2222,2018,3,NO,ATL,43,37,26,144.0,4.493496,2.0,8.0,2.8159935,2.0,1,5.538461538461538,0.17282676923076926
2223,2018,3,NYG,HOU,27,22,26,115.0,-3.2355235,1.0,0.0,0.0,0.0,1,4.423076923076923,-0.12444321153846155
2224,2018,3,NYJ,CLE,17,21,30,107.0,-0.43542153,2.0,0.0,0.0,0.0,1,3.566666666666667,-0.014514051
2225,2018,3,PHI,IND,20,16,35,152.0,-0.2301853,1.0,10.0,0.37709472,0.0,1,4.3428571428571425,-0.006576722857142858
2226,2018,3,PIT,TB,30,27,19,81.0,-3.434382,0.0,2.0,-0.22229978,0.0,0,4.2631578947368425,-0.18075694736842104
2227,2018,3,SEA,DAL,24,13,38,114.0,-7.00235,1.0,0.0,-1.3544565,0.0,1,3.0,-0.18427236842105263
2228,2018,3,SF,KC,27,38,29,178.0,7.0224814,1.0,23.0,1.3324789,0.0,1,6.137931034482759,0.24215453103448276
2229,2018,3,TB,PIT,27,30,15,64.0,-0.4798901,0.0,28.0,2.1190257,0.0,0,4.266666666666667,-0.03199267333333333
2230,2018,3,TEN,JAX,9,6,35,150.0,-4.7875657,0.0,51.0,1.0444111,0.0,1,4.285714285714286,-0.13678759142857144
2231,2018,3,WAS,GB,31,17,33,168.0,1.0237448,2.0,22.0,1.51833,0.0,1,5.090909090909091,0.031022569696969697
2232,2018,4,ARI,SEA,17,20,28,92.0,-11.00481,1.0,13.0,-0.26650235,0.0,0,3.2857142857142856,-0.3930289285714286
2233,2018,4,ATL,CIN,36,37,24,92.0,-1.3025284,1.0,5.0,-0.0056460947,0.0,0,3.8333333333333335,-0.054272016666666666
2234,2018,4,BAL,PIT,26,14,28,99.0,-4.3032107,0.0,0.0,0.0,0.0,0,3.5357142857142856,-0.15368609642857142
2235,2018,4,BUF,GB,0,22,16,58.0,-6.321687,0.0,19.0,-3.7106693,0.0,0,3.625,-0.3951054375
2236,2018,4,CHI,TB,48,10,29,141.0,2.5545585,0.0,53.0,4.7564783,0.0,1,4.862068965517241,0.08808822413793103
2237,2018,4,CIN,ATL,37,36,23,99.0,2.3924217,2.0,13.0,0.7160361,0.0,0,4.304347826086956,0.10401833478260869
2238,2018,4,CLE,LV,42,45,32,213.0,7.413242,3.0,11.0,-1.753258,0.0,1,6.65625,0.2316638125
2239,2018,4,DAL,DET,26,24,34,184.0,4.9089518,0.0,3.0,-0.48740542,0.0,1,5.411764705882353,0.14438093529411763
2240,2018,4,DEN,KC,23,27,22,159.0,7.7295794,2.0,0.0,0.0,0.0,1,7.2272727272727275,0.3513445181818182
2241,2018,4,DET,DAL,24,26,20,96.0,-0.48328498,1.0,5.0,0.18587163,0.0,0,4.8,-0.024164249
2242,2018,4,GB,BUF,22,0,32,141.0,-0.23744404,1.0,31.0,2.8961835,0.0,1,4.40625,-0.00742012625
2243,2018,4,HOU,IND,37,34,35,119.0,-3.0661116,1.0,41.0,4.4036407,1.0,1,3.4,-0.08760318857142857
2244,2018,4,IND,HOU,34,37,17,41.0,-13.513604,0.0,11.0,0.39648467,0.0,0,2.411764705882353,-0.7949178823529413
2245,2018,4,JAX,NYJ,31,12,34,126.0,-8.728751,1.0,28.0,1.575512,0.0,1,3.7058823529411766,-0.2567279705882353
2246,2018,4,KC,DEN,27,23,25,143.0,9.417845,2.0,8.0,2.1514397,1.0,1,5.72,0.3767138
2247,2018,4,LA,MIN,38,31,19,101.0,1.0513535,0.0,8.0,0.11368593,0.0,0,5.315789473684211,0.05533439473684211
2248,2018,4,LAC,SF,29,27,24,130.0,0.82546043,0.0,1.0,2.2491362,0.0,1,5.416666666666667,0.034394184583333334
2249,2018,4,LV,CLE,45,42,28,140.0,-4.253735,0.0,2.0,0.46312612,0.0,1,5.0,-0.15191910714285714
2250,2018,4,MIA,NE,7,38,18,56.0,-12.921355,0.0,7.0,-0.7420228,0.0,0,3.111111111111111,-0.7178530555555556
2251,2018,4,MIN,LA,31,38,17,54.0,-1.4915389,0.0,28.0,3.754163,0.0,0,3.176470588235294,-0.08773758235294117
2252,2018,4,NE,MIA,38,7,37,178.0,-1.2690291,2.0,0.0,0.0,0.0,1,4.8108108108108105,-0.03429808378378378
2253,2018,4,NO,NYG,33,18,29,173.0,7.2162733,3.0,28.0,0.43359813,0.0,1,5.9655172413793105,0.24883701034482758
2254,2018,4,NYG,NO,18,33,14,66.0,0.06584233,1.0,6.0,0.22070223,0.0,0,4.714285714285714,0.004703023571428572
2255,2018,4,NYJ,JAX,12,31,14,34.0,-3.6544476,0.0,8.0,-0.5362149,0.0,0,2.4285714285714284,-0.26103197142857143
2256,2018,4,PHI,TEN,23,26,22,117.0,-1.335113,0.0,8.0,-0.85325766,0.0,1,5.318181818181818,-0.060686954545454544
2257,2018,4,PIT,BAL,14,26,10,20.0,-4.084935,0.0,0.0,0.0,0.0,0,2.0,-0.40849349999999995
2258,2018,4,SEA,ARI,20,17,34,171.0,3.216489,2.0,21.0,-0.70068496,0.0,1,5.029411764705882,0.09460261764705882
2259,2018,4,SF,LAC,27,29,21,76.0,-2.2736168,0.0,19.0,-1.7990956,0.0,0,3.619047619047619,-0.10826746666666667
2260,2018,4,TB,CHI,10,48,18,60.0,-3.0595531,0.0,7.0,0.8071556,0.0,0,3.3333333333333335,-0.16997517222222222
2261,2018,4,TEN,PHI,26,23,21,71.0,-4.5394874,1.0,47.0,0.7857311,1.0,0,3.380952380952381,-0.21616606666666666
2262,2018,5,ARI,SF,28,18,20,59.0,-2.5493915,2.0,0.0,0.0,0.0,0,2.95,-0.127469575
2263,2018,5,ATL,PIT,17,41,19,62.0,-1.0197315,1.0,10.0,2.0910282,0.0,0,3.263157894736842,-0.05367007894736842
2264,2018,5,BAL,CLE,9,12,25,116.0,0.4746936,0.0,13.0,1.1441892,0.0,1,4.64,0.018987744
2265,2018,5,BUF,TEN,13,12,43,144.0,0.34736142,1.0,19.0,1.4470384,1.0,1,3.3488372093023258,0.008078172558139534
2266,2018,5,CAR,NYG,33,31,30,119.0,-5.469212,0.0,30.0,1.0027835,0.0,1,3.966666666666667,-0.18230706666666666
2267,2018,5,CIN,MIA,27,17,25,104.0,-5.3787723,0.0,11.0,-1.3490627,0.0,0,4.16,-0.21515089199999998
2268,2018,5,CLE,BAL,12,9,28,112.0,-3.2929823,0.0,23.0,0.6982199,0.0,1,4.0,-0.11760651071428571
2269,2018,5,DAL,HOU,16,19,28,99.0,-4.4347315,0.0,35.0,2.9060817,0.0,0,3.5357142857142856,-0.15838326785714285
2270,2018,5,DEN,NYJ,16,34,17,92.0,-1.593124,0.0,0.0,0.0,0.0,0,5.411764705882353,-0.09371317647058823
2271,2018,5,DET,GB,31,23,27,95.0,-3.296186,2.0,0.0,0.0,0.0,0,3.5185185185185186,-0.12208096296296296
2272,2018,5,GB,DET,23,31,19,99.0,4.620038,0.0,11.0,4.3996553,0.0,0,5.2105263157894735,0.2431598947368421
2273,2018,5,HOU,DAL,19,16,31,88.0,-10.25887,0.0,40.0,-2.7711473,0.0,0,2.838709677419355,-0.3309312903225806
2274,2018,5,IND,NE,24,38,21,84.0,-1.1713972,0.0,0.0,0.0,0.0,0,4.0,-0.05578081904761904
2275,2018,5,JAX,KC,14,30,17,101.0,8.218391,1.0,34.0,7.619121,1.0,0,5.9411764705882355,0.48343476470588237
2276,2018,5,KC,JAX,30,14,28,128.0,-4.7168326,2.0,15.0,0.59983426,1.0,1,4.571428571428571,-0.16845830714285714
2277,2018,5,LA,SEA,33,31,28,157.0,2.8696034,3.0,17.0,0.9453472,0.0,1,5.607142857142857,0.10248583571428571
2278,2018,5,LAC,LV,26,10,28,81.0,-1.8472071,1.0,0.0,0.0,0.0,0,2.892857142857143,-0.06597168214285715
2279,2018,5,LV,LAC,10,26,13,41.0,-0.15206218,0.0,5.0,0.100097805,0.0,0,3.1538461538461537,-0.011697090769230768
2280,2018,5,MIA,CIN,17,27,22,128.0,2.0577714,0.0,17.0,0.31166196,0.0,1,5.818181818181818,0.09353506363636364
2281,2018,5,MIN,PHI,23,21,21,79.0,-6.3397465,0.0,3.0,-5.3898244,0.0,0,3.761904761904762,-0.3018926904761905
2282,2018,5,NE,IND,38,24,21,99.0,3.667691,2.0,1.0,1.2127408,1.0,0,4.714285714285714,0.17465195238095238
2283,2018,5,NO,WAS,43,19,29,102.0,2.4538627,3.0,2.0,1.9623176,0.0,0,3.5172413793103448,0.0846159551724138
2284,2018,5,NYG,CAR,31,33,16,50.0,-4.428126,0.0,2.0,1.5814881,0.0,0,3.125,-0.276757875
2285,2018,5,NYJ,DEN,34,16,37,324.0,5.810144,1.0,6.0,1.1704454,0.0,1,8.756756756756756,0.15703091891891893
2286,2018,5,PHI,MIN,21,23,18,83.0,-4.1234565,0.0,26.0,0.22979099,0.0,0,4.611111111111111,-0.22908091666666663
2287,2018,5,PIT,ATL,41,17,28,134.0,5.1165595,2.0,16.0,2.2313175,0.0,1,4.785714285714286,0.18273426785714286
2288,2018,5,SEA,LA,31,33,32,190.0,5.196424,1.0,0.0,0.0,0.0,1,5.9375,0.16238825
2289,2018,5,SF,ARI,18,28,35,147.0,-10.206922,1.0,7.0,1.6309386,1.0,1,4.2,-0.2916263428571429
2290,2018,5,TEN,BUF,12,13,25,100.0,-5.6271257,0.0,10.0,1.6965978,0.0,0,4.0,-0.225085028
2291,2018,5,WAS,NO,19,43,18,39.0,1.0156628,2.0,7.0,4.2936144,1.0,0,2.1666666666666665,0.05642571111111112
2292,2018,6,ARI,MIN,17,27,20,60.0,-10.577194,1.0,0.0,0.0,0.0,0,3.0,-0.5288597
2293,2018,6,ATL,TB,34,29,22,70.0,-1.664817,1.0,13.0,2.3153403,0.0,0,3.1818181818181817,-0.0756735
2294,2018,6,BAL,TEN,21,0,34,124.0,2.139493,2.0,5.0,0.33897614,0.0,1,3.6470588235294117,0.06292626470588235
2295,2018,6,BUF,HOU,13,20,27,100.0,-3.9597118,0.0,20.0,1.1878899,0.0,0,3.7037037037037037,-0.1466559925925926
2296,2018,6,CAR,WAS,17,23,17,82.0,0.26833433,0.0,44.0,1.4751809,0.0,0,4.823529411764706,0.015784372352941178
2297,2018,6,CHI,MIA,28,31,30,165.0,-2.767642,1.0,48.0,1.6904582,0.0,1,5.5,-0.09225473333333332
2298,2018,6,CIN,PIT,21,28,13,62.0,-0.07435334,1.0,0.0,0.0,0.0,0,4.769230769230769,-0.005719487692307693
2299,2018,6,CLE,LAC,14,38,21,103.0,-2.0705976,0.0,8.0,1.6478183,0.0,0,4.904761904761905,-0.09859988571428573
2300,2018,6,DAL,JAX,40,7,42,206.0,5.1368866,2.0,82.0,4.369703,1.0,1,4.904761904761905,0.12230682380952382
2301,2018,6,DEN,LA,20,23,16,61.0,-0.24227276,0.0,6.0,1.4304878,0.0,0,3.8125,-0.0151420475
2302,2018,6,GB,SF,33,30,21,116.0,2.6244242,1.0,34.0,2.4819145,0.0,1,5.523809523809524,0.12497258095238095
2303,2018,6,HOU,BUF,20,13,23,75.0,-4.45477,0.0,3.0,0.7761004,0.0,0,3.260869565217391,-0.19368565217391304
2304,2018,6,IND,NYJ,34,42,23,127.0,-1.2790362,0.0,7.0,-0.5370121,0.0,1,5.521739130434782,-0.05561026956521739
2305,2018,6,JAX,DAL,7,40,18,65.0,-2.3945353,0.0,22.0,1.7413898,0.0,0,3.611111111111111,-0.1330297388888889
2306,2018,6,KC,NE,40,43,17,94.0,3.429333,0.0,9.0,2.776585,0.0,0,5.529411764705882,0.2017254705882353
2307,2018,6,LA,DEN,23,20,37,272.0,17.223526,2.0,16.0,2.096091,0.0,1,7.351351351351352,0.4655007027027027
2308,2018,6,LAC,CLE,38,14,34,248.0,9.243935,3.0,0.0,0.0,0.0,1,7.294117647058823,0.2718804411764706
2309,2018,6,LV,SEA,3,27,19,79.0,-1.4632022,0.0,31.0,1.8546491,0.0,0,4.157894736842105,-0.07701064210526316
2310,2018,6,MIA,CHI,31,28,31,161.0,-3.6539466,0.0,8.0,0.71944606,0.0,1,5.193548387096774,-0.11786924516129031
2311,2018,6,MIN,ARI,27,17,31,196.0,2.4674804,2.0,15.0,0.79382527,1.0,1,6.32258064516129,0.07959614193548387
2312,2018,6,NE,KC,43,40,37,174.0,7.9657407,3.0,3.0,1.8861542,1.0,1,4.702702702702703,0.2152902891891892
2313,2018,6,NYG,PHI,13,34,17,147.0,5.735591,1.0,0.0,0.0,0.0,1,8.647058823529411,0.33738770588235295
2314,2018,6,NYJ,IND,42,34,33,110.0,-6.5771513,0.0,11.0,-0.1654168,0.0,1,3.3333333333333335,-0.19930761515151516
2315,2018,6,PHI,NYG,34,13,31,108.0,-3.200316,1.0,14.0,1.516769,0.0,1,3.4838709677419355,-0.103236
2316,2018,6,PIT,CIN,28,21,20,113.0,1.5445695,2.0,0.0,0.0,0.0,1,5.65,0.07722847499999999
2317,2018,6,SEA,LV,27,3,35,157.0,2.4590373,0.0,22.0,2.8868341,0.0,1,4.485714285714286,0.07025820857142857
2318,2018,6,SF,GB,30,33,30,174.0,6.779196,1.0,21.0,2.041578,0.0,1,5.8,0.22597319999999999
2319,2018,6,TB,ATL,29,34,20,121.0,1.2839897,0.0,29.0,-0.38906562,0.0,1,6.05,0.064199485
2320,2018,6,TEN,BAL,0,21,14,55.0,-2.809268,0.0,25.0,1.0111572,0.0,0,3.9285714285714284,-0.20066199999999998
2321,2018,6,WAS,CAR,23,17,27,133.0,5.5018063,0.0,14.0,3.86452,0.0,1,4.925925925925926,0.2037706037037037
2322,2018,7,ARI,DEN,10,45,21,69.0,-3.6283603,0.0,14.0,1.8579117,0.0,0,3.2857142857142856,-0.17277906190476192
2323,2018,7,ATL,NYG,23,20,19,68.0,-2.9077291,1.0,2.0,0.56456816,0.0,0,3.5789473684210527,-0.15303837368421053
2324,2018,7,BAL,NO,23,24,23,77.0,1.1150321,1.0,9.0,2.9251459,1.0,0,3.347826086956522,0.048479656521739134
2325,2018,7,BUF,IND,5,37,22,135.0,0.6034111,0.0,0.0,0.0,0.0,1,6.136363636363637,0.02742777727272727
2326,2018,7,CAR,PHI,21,17,16,122.0,6.984303,1.0,50.0,3.6850703,0.0,1,7.625,0.4365189375
2327,2018,7,CHI,NE,31,38,25,134.0,5.6121306,2.0,81.0,10.390893,1.0,1,5.36,0.224485224
2328,2018,7,CIN,KC,10,45,19,65.0,-7.5947046,0.0,5.0,0.11500116,0.0,0,3.4210526315789473,-0.3997212947368421
2329,2018,7,CLE,TB,23,26,23,119.0,-5.9103084,1.0,43.0,-4.148086,0.0,1,5.173913043478261,-0.2569699304347826
2330,2018,7,DAL,WAS,17,20,22,73.0,-2.960832,1.0,33.0,0.3902204,1.0,0,3.3181818181818183,-0.13458327272727272
2331,2018,7,DEN,ARI,45,10,28,134.0,0.776592,2.0,7.0,1.3977854,0.0,1,4.785714285714286,0.02773542857142857
2332,2018,7,DET,MIA,32,21,34,250.0,6.7786946,1.0,11.0,2.1226945,0.0,1,7.352941176470588,0.1993733705882353
2333,2018,7,HOU,JAX,20,7,35,143.0,-2.9102764,1.0,15.0,-1.2668067,0.0,1,4.085714285714285,-0.08315075428571428
2334,2018,7,IND,BUF,37,5,34,226.0,6.2634306,1.0,5.0,-3.733235,0.0,1,6.647058823529412,0.18421854705882354
2335,2018,7,JAX,HOU,7,20,22,70.0,-11.147971,0.0,30.0,-0.26665953,0.0,0,3.1818181818181817,-0.5067259545454545
2336,2018,7,KC,CIN,45,10,29,198.0,5.901841,1.0,45.0,3.9284554,0.0,1,6.827586206896552,0.20351175862068965
2337,2018,7,LA,SF,39,10,33,149.0,-0.56703556,2.0,5.0,-2.8894238,0.0,1,4.515151515151516,-0.017182895757575756
2338,2018,7,LAC,TEN,20,19,15,48.0,-2.298388,0.0,0.0,0.0,0.0,0,3.2,-0.15322586666666668
2339,2018,7,MIA,DET,21,32,19,107.0,2.0982924,1.0,2.0,1.994354,0.0,1,5.631578947368421,0.11043644210526316
2340,2018,7,MIN,NYJ,37,17,23,89.0,-2.6443975,2.0,0.0,-1.8025723,0.0,0,3.869565217391304,-0.1149738043478261
2341,2018,7,NE,CHI,38,31,27,108.0,-6.091168,0.0,6.0,-0.3714595,0.0,1,4.0,-0.2255988148148148
2342,2018,7,NO,BAL,24,23,38,135.0,4.155864,1.0,4.0,4.3822308,0.0,1,3.5526315789473686,0.10936484210526316
2343,2018,7,NYG,ATL,20,23,21,63.0,-2.092538,1.0,7.0,-0.6525934,0.0,0,3.0,-0.09964466666666666
2344,2018,7,NYJ,MIN,17,37,24,71.0,-4.199891,1.0,18.0,-1.7351611,1.0,0,2.9583333333333335,-0.17499545833333333
2345,2018,7,PHI,CAR,17,21,24,58.0,0.10460931,0.0,3.0,3.92551,0.0,0,2.4166666666666665,0.00435872125
2346,2018,7,SF,LA,10,39,24,107.0,-4.7617154,0.0,13.0,0.58243704,0.0,1,4.458333333333333,-0.19840480833333332
2347,2018,7,TB,CLE,26,23,31,115.0,1.0093473,3.0,56.0,5.528169,1.0,1,3.7096774193548385,0.03255959032258064
2348,2018,7,TEN,LAC,19,20,33,164.0,1.2688817,1.0,38.0,0.55814403,0.0,1,4.96969696969697,0.038450960606060604
2349,2018,7,WAS,DAL,20,17,32,130.0,-10.13565,0.0,16.0,-2.7433953,0.0,1,4.0625,-0.3167390625
2350,2018,8,ARI,SF,18,15,21,88.0,-2.2237499,0.0,12.0,1.1724916,0.0,0,4.190476190476191,-0.10589285238095239
2351,2018,8,BAL,CAR,21,36,18,101.0,5.8579783,1.0,26.0,2.3616118,0.0,0,5.611111111111111,0.3254432388888889
2352,2018,8,BUF,NE,6,25,18,47.0,-6.4322467,0.0,0.0,0.0,0.0,0,2.611111111111111,-0.3573470388888889
2353,2018,8,CAR,BAL,36,21,31,156.0,2.451014,2.0,52.0,0.0,1.0,1,5.032258064516129,0.07906496774193547
2354,2018,8,CHI,NYJ,24,10,34,179.0,3.4478526,1.0,51.0,5.5889053,0.0,1,5.264705882352941,0.10140742941176471
2355,2018,8,CIN,TB,37,34,26,139.0,-4.580099,2.0,11.0,-0.36062217,0.0,1,5.346153846153846,-0.17615765384615384
2356,2018,8,CLE,PIT,18,33,21,74.0,-2.6676562,0.0,9.0,1.5677682,0.0,0,3.5238095238095237,-0.12703124761904763
2357,2018,8,DEN,KC,23,30,31,189.0,2.9390562,1.0,9.0,0.10967871,0.0,1,6.096774193548387,0.09480826451612903
2358,2018,8,DET,SEA,14,28,13,34.0,-3.0896082,0.0,6.0,1.6873893,0.0,0,2.6153846153846154,-0.23766216923076922
2359,2018,8,GB,LA,27,29,19,106.0,1.2507142,2.0,5.0,0.03589038,0.0,0,5.578947368421052,0.06582706315789473
2360,2018,8,HOU,MIA,42,23,34,189.0,1.75826,1.0,14.0,1.9676937,0.0,1,5.5588235294117645,0.05171352941176471
2361,2018,8,IND,LV,42,28,38,224.0,13.413889,2.0,0.0,0.0,0.0,1,5.894736842105263,0.3529970789473684
2362,2018,8,JAX,PHI,18,24,17,70.0,2.6870618,0.0,43.0,6.0250506,0.0,0,4.117647058823529,0.1580624588235294
2363,2018,8,KC,DEN,30,23,18,49.0,-4.1943517,0.0,-1.0,-1.5056721,0.0,0,2.7222222222222223,-0.2330195388888889
2364,2018,8,LA,GB,29,27,34,136.0,-3.337071,0.0,8.0,0.0,0.0,1,4.0,-0.09814914705882352
2365,2018,8,LV,IND,28,42,18,104.0,-2.4888473,1.0,1.0,2.0785027,1.0,0,5.777777777777778,-0.13826929444444447
2366,2018,8,MIA,HOU,23,42,25,116.0,0.22244829,1.0,0.0,0.0,0.0,1,4.64,0.008897931599999999
2367,2018,8,MIN,NO,20,30,22,85.0,-3.3114443,1.0,0.0,-1.0074766,0.0,0,3.8636363636363638,-0.15052019545454545
2368,2018,8,NE,BUF,25,6,23,78.0,-2.391405,1.0,8.0,1.4394456,0.0,0,3.391304347826087,-0.1039741304347826
2369,2018,8,NO,MIN,30,20,29,106.0,-3.9789877,1.0,0.0,0.0,0.0,0,3.6551724137931036,-0.1372064724137931
2370,2018,8,NYG,WAS,13,20,14,37.0,-3.736778,0.0,0.0,0.0,0.0,0,2.642857142857143,-0.2669127142857143
2371,2018,8,NYJ,CHI,10,24,24,57.0,-5.4642334,0.0,22.0,-0.8430687,0.0,0,2.375,-0.22767639166666667
2372,2018,8,PHI,JAX,24,18,25,136.0,3.3913567,0.0,31.0,3.1572819,0.0,1,5.44,0.135654268
2373,2018,8,PIT,CLE,33,18,30,169.0,5.3439145,2.0,6.0,1.0609925,0.0,1,5.633333333333334,0.17813048333333334
2374,2018,8,SEA,DET,28,14,42,176.0,-1.3017522,1.0,15.0,0.8414889,0.0,1,4.190476190476191,-0.030994099999999997
2375,2018,8,SF,ARI,15,18,31,107.0,-5.0370264,0.0,9.0,-2.482164,0.0,1,3.4516129032258065,-0.16248472258064517
2376,2018,8,TB,CIN,34,37,27,126.0,6.4376965,1.0,18.0,5.2164626,0.0,1,4.666666666666667,0.23843320370370372
2377,2018,8,WAS,NYG,20,13,32,183.0,-3.8629255,1.0,14.0,-0.13881475,0.0,1,5.71875,-0.120716421875
2378,2018,9,ATL,WAS,38,14,24,154.0,5.632424,1.0,0.0,0.0,0.0,1,6.416666666666667,0.23468433333333336
2379,2018,9,BAL,PIT,16,23,16,61.0,-2.0948162,1.0,10.0,0.0,0.0,0,3.8125,-0.1309260125
2380,2018,9,BUF,CHI,9,41,28,98.0,-5.1369195,1.0,47.0,3.207608,1.0,0,3.5,-0.18346141071428573
2381,2018,9,CAR,TB,42,28,28,182.0,6.713165,4.0,36.0,-0.89935803,0.0,1,6.5,0.23975589285714285
2382,2018,9,CHI,BUF,41,9,22,67.0,-3.7697544,2.0,6.0,0.82158643,0.0,0,3.0454545454545454,-0.17135247272727272
2383,2018,9,CLE,KC,21,37,25,102.0,1.4779403,1.0,0.0,0.0,0.0,0,4.08,0.059117612
2384,2018,9,DAL,TEN,14,28,19,72.0,-0.6448581,0.0,11.0,1.2031054,0.0,0,3.789473684210526,-0.0339399
2385,2018,9,DEN,HOU,17,19,20,75.0,-3.6039479,1.0,0.0,0.0,0.0,0,3.75,-0.180197395
2386,2018,9,DET,MIN,9,24,23,67.0,-6.7057996,0.0,7.0,-5.1852794,0.0,0,2.9130434782608696,-0.2915565043478261
2387,2018,9,GB,NE,17,31,25,117.0,-3.2803724,0.0,8.0,-2.2782953,0.0,1,4.68,-0.131214896
2388,2018,9,HOU,DEN,19,17,33,98.0,-5.7456026,0.0,38.0,3.0298262,0.0,0,2.9696969696969697,-0.17410916969696968
2389,2018,9,KC,CLE,37,21,24,139.0,5.04756,2.0,18.0,0.48196223,0.0,1,5.791666666666667,0.210315
2390,2018,9,LA,NO,35,45,19,92.0,-4.134546,1.0,17.0,-0.31447992,0.0,0,4.842105263157895,-0.21760768421052634
2391,2018,9,LAC,SEA,25,17,22,160.0,3.4904728,1.0,0.0,0.0,0.0,1,7.2727272727272725,0.15865785454545456
2392,2018,9,LV,SF,3,34,22,103.0,-2.005422,0.0,6.0,-0.4401284,0.0,0,4.681818181818182,-0.09115554545454545
2393,2018,9,MIA,NYJ,13,6,25,66.0,-8.640664,0.0,6.0,-0.18136913,0.0,0,2.64,-0.34562655999999997
2394,2018,9,MIN,DET,24,9,23,128.0,-6.9240904,1.0,3.0,-5.8421717,0.0,1,5.565217391304348,-0.30104740869565216
2395,2018,9,NE,GB,31,17,27,126.0,7.6974115,3.0,2.0,0.54558665,0.0,1,4.666666666666667,0.2850893148148148
2396,2018,9,NO,LA,45,35,32,143.0,-2.719129,2.0,18.0,1.6018867,0.0,1,4.46875,-0.08497278125
2397,2018,9,NYJ,MIA,6,13,21,80.0,-4.563969,0.0,0.0,0.0,0.0,0,3.8095238095238093,-0.21733185714285716
2398,2018,9,PIT,BAL,23,16,27,113.0,-2.2526515,1.0,4.0,0.4526717,1.0,1,4.185185185185185,-0.08343153703703703
2399,2018,9,SEA,LAC,17,25,32,154.0,5.2822785,0.0,41.0,4.395485,0.0,1,4.8125,0.165071203125
2400,2018,9,SF,LV,34,3,29,146.0,-2.681798,1.0,0.0,-1.2401619,0.0,1,5.0344827586206895,-0.09247579310344828
2401,2018,9,TB,CAR,28,42,21,82.0,-5.42245,0.0,23.0,0.0,0.0,0,3.9047619047619047,-0.2582119047619048
2402,2018,9,TEN,DAL,28,14,34,129.0,-1.0788597,2.0,36.0,1.3802388,1.0,1,3.7941176470588234,-0.03173116764705882
2403,2018,9,WAS,ATL,14,38,15,79.0,1.4423666,1.0,22.0,1.3509556,0.0,0,5.266666666666667,0.09615777333333334
2404,2018,10,ARI,KC,14,26,24,95.0,1.1431352,1.0,0.0,0.0,0.0,0,3.9583333333333335,0.04763063333333333
2405,2018,10,ATL,CLE,16,28,19,71.0,-5.1007757,0.0,13.0,-0.76943904,0.0,0,3.736842105263158,-0.2684618789473684
2406,2018,10,BUF,NYJ,41,10,44,214.0,2.3560874,2.0,0.0,0.0,0.0,1,4.863636363636363,0.05354744090909091
