,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_allowed_standardized,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rush_def_value
2969,2018,13,SF,SEA,16,43,28,169.0,6.5295563,1.0,1.4339029285437095,0.2331984392857143,1.3602630096120014,-1.4339029285437095
2970,2018,13,TB,CAR,24,17,18,169.0,7.445256,0.0,1.6072121128475434,0.4136253333333333,2.2057919607851524,-1.6072121128475434
2971,2018,13,TEN,NYJ,26,22,33,156.0,-1.4612164,0.0,-0.07846438859568154,-0.044279284848484854,0.059927766911533155,0.07846438859568154
2972,2018,13,WAS,PHI,13,28,29,134.0,-5.5743384,1.0,-0.8569311924639741,-0.1922185655172414,-0.633355490451145,0.8569311924639741
2974,2018,14,ARI,DET,3,17,31,122.0,-0.33924705,1.0,0.13388425896028341,-0.010943453225806452,0.21614843954013227,-0.13388425896028341
2975,2018,14,ATL,GB,20,34,24,139.0,4.700432,1.0,1.087715154950116,0.19585133333333335,1.1852444266454565,-1.087715154950116
2976,2018,14,BAL,KC,24,27,27,94.0,-1.7389656,1.0,-0.13103237272087284,-0.06440613333333334,-0.03439205818795254,0.13103237272087284
2978,2018,14,BUF,NYJ,23,27,26,80.0,-2.4823117,2.0,-0.27172118832978503,-0.09547352692307692,-0.17998222009966017,0.27172118832978503
2980,2018,14,CAR,CLE,20,26,19,118.0,3.01481,2.0,0.7686872314238802,0.1586742105263158,1.011022430414913,-0.7686872314238802
2982,2018,14,CHI,LA,15,6,13,52.0,-0.4848287,0.0,0.10633086234881105,-0.03729451538461538,0.09266027516727643,-0.10633086234881105
2983,2018,14,CIN,LAC,21,26,25,85.0,0.111062706,1.0,0.21911178114514215,0.00444250824,0.28825119301068963,-0.21911178114514215
2984,2018,14,CLE,CAR,26,20,25,96.0,2.227158,2.0,0.6196128944602626,0.08908632000000001,0.6849148598021919,-0.6196128944602626
2986,2018,14,DAL,PHI,29,23,14,34.0,-8.166494,0.0,-1.3475334855788625,-0.583321,-2.466166685118145,1.3475334855788625
2987,2018,14,DEN,SF,14,20,26,90.0,-4.1489706,0.0,-0.5871600756328226,-0.1595757923076923,-0.4803826759439649,0.5871600756328226
2988,2018,14,DET,ARI,17,3,21,61.0,-8.432219,0.0,-1.3978257189378296,-0.4015342380952381,-1.6142650274310717,1.3978257189378296
2989,2018,14,GB,ATL,34,20,24,107.0,-6.024951,0.0,-0.9422160321805643,-0.251039625,-0.9090067950633286,0.9422160321805643
2990,2018,14,HOU,IND,21,24,20,53.0,-3.1127973,1.0,-0.3910495500747035,-0.155639865,-0.4619378620156792,0.3910495500747035
2991,2018,14,IND,HOU,24,21,25,89.0,-2.1458702,2.0,-0.20804485215651955,-0.085834808,-0.1348125909005281,0.20804485215651955
2992,2018,14,JAX,TEN,9,30,30,266.0,11.068109,4.0,2.2928885396091747,0.36893696666666664,1.9963702556853826,-2.2928885396091747
2993,2018,14,KC,BAL,27,24,40,194.0,-0.77065367,1.0,0.052234423959273725,-0.01926634175,0.1771451454816804,-0.052234423959273725
2994,2018,14,LA,CHI,6,15,33,196.0,1.6882231,0.0,0.5176118040243168,0.05115827575757576,0.5071738437656248,-0.5176118040243168
2996,2018,14,LAC,CIN,26,21,32,144.0,-1.6300776,1.0,-0.11042377094839667,-0.050939925,0.028714215787796482,0.11042377094839667
2997,2018,14,LV,PIT,24,21,19,40.0,-2.515317,1.0,-0.2779679105037721,-0.1323851052631579,-0.35295980354017115,0.2779679105037721
2998,2018,14,MIA,NE,34,33,30,77.0,-6.6776714,1.0,-1.0657526458787803,-0.22258904666666668,-0.7756797332334887,1.0657526458787803
2999,2018,14,MIN,SEA,7,21,40,216.0,8.141176,1.0,1.7389248649001257,0.2035294,1.2212259120552247,-1.7389248649001257
3000,2018,14,NE,MIA,33,34,21,189.0,11.6404705,2.0,2.4012160892326144,0.554308119047619,2.8650693311627804,-2.4012160892326144
3001,2018,14,NO,TB,28,14,23,105.0,-0.20477201,0.0,0.1593355717559799,-0.008903130869565217,0.22570993884451246,-0.1593355717559799
3002,2018,14,NYG,WAS,40,16,22,84.0,-3.8450332,1.0,-0.5296356024093103,-0.17477423636363637,-0.5516066723992527,0.5296356024093103
3004,2018,14,NYJ,BUF,27,23,31,176.0,7.9939857,2.0,1.7110670084102344,0.2578705064516129,1.4758829518837453,-1.7110670084102344
3006,2018,14,PHI,DAL,23,29,36,142.0,-6.386725,0.0,-1.0106869040639288,-0.17740902777777778,-0.5639540135909213,1.0106869040639288
3007,2018,14,PIT,LV,21,24,24,56.0,-3.0353084,1.0,-0.3763836742951206,-0.12647118333333332,-0.32524557483253325,0.3763836742951206
3009,2018,14,SEA,MIN,21,7,20,78.0,-4.737463,0.0,-0.6985406273715701,-0.23687315,-0.8426188831514309,0.6985406273715701
3010,2018,14,SF,DEN,20,14,26,104.0,-0.5403333,1.0,0.09582582783683012,-0.02078205,0.17004212897368268,-0.09582582783683012
3011,2018,14,TB,NO,14,28,29,104.0,0.3956166,2.0,0.2729676503341565,0.013641951724137931,0.33136225936018254,-0.2729676503341565
3012,2018,14,TEN,JAX,30,9,19,61.0,-3.9554818,0.0,-0.5505395699147058,-0.20818325263157894,-0.7081703079585103,0.5505395699147058
3013,2018,14,WAS,NYG,16,40,33,229.0,4.3070107,1.0,1.013254581695856,0.13051547575757577,0.8790630260198458,-1.013254581695856
3015,2018,15,ARI,ATL,14,40,27,215.0,8.439707,2.0,1.7954261000751597,0.31258174074074074,1.732274510304441,-1.7954261000751597
3017,2018,15,ATL,ARI,40,14,21,61.0,-5.5132656,1.0,-0.8453722969536325,-0.26253645714285717,-0.9628840425483861,0.8453722969536325
3018,2018,15,BAL,TB,20,12,21,86.0,0.34255934,1.0,0.26292580970453033,0.016312349523809524,0.343876461650754,-0.26292580970453033
3019,2018,15,BUF,DET,14,13,26,105.0,0.63114214,1.0,0.31754420662233696,0.02427469769230769,0.3811901666353827,-0.31754420662233696
3020,2018,15,CAR,NO,9,12,30,157.0,-0.43705606,1.0,0.11537251352598268,-0.014568535333333334,0.1991603298213849,-0.11537251352598268
3022,2018,15,CHI,GB,24,17,19,88.0,-1.7511792,1.0,-0.13334397012929539,-0.09216732631578947,-0.16448847485395418,0.13334397012929539
3023,2018,15,CIN,LV,30,16,16,68.0,-6.604931,0.0,-1.051985491221053,-0.4128081875,-1.667097786461284,1.051985491221053
3024,2018,15,CLE,DEN,17,16,19,32.0,-6.10054,1.0,-0.9565223248792978,-0.32108105263157893,-1.2372397625297475,0.9565223248792978
3025,2018,15,DAL,IND,0,23,36,181.0,-1.7620609,2.0,-0.1354034865306211,-0.048946136111111115,0.03805764674902543,0.1354034865306211
3026,2018,15,DEN,CLE,16,17,27,135.0,-2.9051566,0.0,-0.35175059612148385,-0.1075983925925926,-0.23680260159974412,0.35175059612148385
3027,2018,15,DET,BUF,13,14,35,119.0,-5.03076,1.0,-0.7540512536486799,-0.143736,-0.4061531490908956,0.7540512536486799
3029,2018,15,GB,CHI,17,24,28,101.0,-11.175394,1.0,-1.9170105801457888,-0.3991212142857143,-1.6029569488788575,1.9170105801457888
3030,2018,15,HOU,NYJ,29,22,31,90.0,-8.26025,1.0,-1.365278141259748,-0.26645967741935483,-0.9812693079109479,1.365278141259748
3031,2018,15,IND,DAL,23,0,22,112.0,1.6620445,0.0,0.5126571318624539,0.07554747727272727,0.6214682015214819,-0.5126571318624539
3032,2018,15,JAX,WAS,13,16,32,111.0,-3.7447658,0.0,-0.5106585717230862,-0.11702393125,-0.28097321073929016,0.5106585717230862
3033,2018,15,KC,LAC,28,29,24,119.0,4.8700066,2.0,1.1198095583933507,0.20291694166666666,1.2183557675850554,-1.1198095583933507
3034,2018,15,LA,PHI,23,30,30,111.0,-1.5140235,3.0,-0.08845888288944506,-0.05046745,0.030928360709562407,0.08845888288944506
3036,2018,15,LAC,KC,29,28,17,60.0,2.9804192,2.0,0.7621782836809068,0.17531877647058824,1.08902334297221,-0.7621782836809068
3037,2018,15,LV,CIN,16,30,38,174.0,3.1559544,2.0,0.7954008154002143,0.08305143157894737,0.6566337495828202,-0.7954008154002143
3038,2018,15,MIA,MIN,17,41,38,222.0,8.2829,3.0,1.765748146415099,0.21797105263157893,1.288903380357501,-1.765748146415099
3039,2018,15,MIN,MIA,41,17,20,156.0,2.548687,1.0,0.680466828036988,0.12743435,0.864624042053586,-0.680466828036988
3040,2018,15,NE,PIT,10,17,23,161.0,3.396141,0.0,0.8408595435473473,0.1476583043478261,0.9593989313435274,-0.8408595435473473
3041,2018,15,NO,CAR,12,9,23,98.0,-3.8049986,0.0,-0.5220584852933712,-0.16543472173913043,-0.5078391950139763,0.5220584852933712
3042,2018,15,NYG,TEN,0,17,42,216.0,7.4715457,2.0,1.612187812263621,0.17789394523809524,1.1010912764062877,-1.612187812263621
3043,2018,15,NYJ,HOU,22,29,16,48.0,-4.3027,0.0,-0.61625554974679,-0.26891875,-0.9927931833894162,0.61625554974679
3044,2018,15,PHI,LA,30,23,18,82.0,0.500083,2.0,0.2927394014564491,0.02778238888888889,0.39762815097324883,-0.2927394014564491
3045,2018,15,PIT,NE,17,10,19,96.0,1.6650097,0.0,0.5132183381108535,0.08763208947368421,0.678099944441762,-0.5132183381108535
3046,2018,15,SEA,SF,23,26,24,96.0,-9.099987,0.0,-1.5242103048279447,-0.379166125,-1.5094420335810113,1.5242103048279447
3047,2018,15,SF,SEA,26,23,35,168.0,1.9938898,1.0,0.5754635718537098,0.05696828,0.5344010862415275,-0.5754635718537098
3048,2018,15,TB,BAL,12,20,46,245.0,3.825406,1.0,0.9221040465216142,0.083161,0.6571472166722102,-0.9221040465216142
3049,2018,15,TEN,NYG,17,0,16,47.0,-4.5505857,0.0,-0.6631714420066487,-0.28441160625,-1.0653968745679696,0.6631714420066487
3051,2018,15,WAS,JAX,16,13,26,172.0,6.487179,0.0,1.4258824221528055,0.24950688461538462,1.4366887705699076,-1.4258824221528055
3052,2018,16,ARI,LA,9,31,39,271.0,14.6107645,3.0,2.9633864495402267,0.3746349871794872,2.0230727122864294,-2.9633864495402267
3055,2018,16,ATL,CAR,24,10,25,141.0,5.3411827,0.0,1.2089863327817902,0.213647308,1.2686411501463297,-1.2089863327817902
3056,2018,16,BAL,LAC,22,10,16,51.0,-3.1866896,1.0,-0.40503471818094416,-0.1991681,-0.6659228781089833,0.40503471818094416
3057,2018,16,BUF,NE,12,24,45,275.0,5.9578514,2.0,1.325699649803414,0.13239669777777777,0.8878789383596404,-1.325699649803414
3059,2018,16,CAR,ATL,10,24,20,195.0,0.92880416,0.0,0.37388097498038225,0.046440208,0.48506370933314913,-0.37388097498038225
3061,2018,16,CHI,SF,14,9,15,47.0,-3.1559293,0.0,-0.39921289416817973,-0.21039528666666665,-0.7185364943716811,0.39921289416817973
3062,2018,16,CIN,CLE,18,26,25,149.0,5.6980004,0.0,1.2765191544395564,0.227920016,1.3355268984675062,-1.2765191544395564
3063,2018,16,CLE,CIN,26,18,23,103.0,-1.4549978,0.0,-0.07728743015230556,-0.06326077391304348,-0.02902459590099227,0.07728743015230556
3065,2018,16,DAL,TB,27,20,24,63.0,-15.4703045,1.0,-2.7298834416450024,-0.6445960208333333,-2.7533179126100262,2.7298834416450024
3066,2018,16,DEN,LV,14,27,27,117.0,-1.3458552,2.0,-0.05663064171085513,-0.04984648888888889,0.03383835148321348,0.05663064171085513
3067,2018,16,DET,MIN,9,27,28,100.0,-8.341877,0.0,-1.3807272112847455,-0.29792417857142856,-1.1287204226614895,1.3807272112847455
3069,2018,16,GB,NYJ,44,38,20,47.0,-3.6234727,1.0,-0.4877021284451389,-0.181173635,-0.5815959755222969,0.4877021284451389
3070,2018,16,HOU,PHI,30,32,22,57.0,-8.638332,0.0,-1.4368355339507821,-0.3926514545454545,-1.5726379146993945,1.4368355339507821
3071,2018,16,IND,NYG,28,27,28,84.0,-2.7527833,2.0,-0.3229117832086005,-0.09831368928571428,-0.19329198479033,0.3229117832086005
3072,2018,16,JAX,MIA,17,7,18,62.0,-8.012571,0.0,-1.3184013699129962,-0.4451428333333333,-1.8186266332129106,1.3184013699129962
3075,2018,16,KC,SEA,31,38,39,214.0,5.8359923,2.0,1.3026360829801427,0.1496408282051282,0.9686895713370196,-1.3026360829801427
3076,2018,16,LA,ARI,31,9,18,104.0,-1.0740414,0.0,-0.005186016403534999,-0.05966896666666667,-0.012192421130840896,0.005186016403534999
3077,2018,16,LAC,BAL,10,22,34,161.0,-9.079083,0.0,-1.5202539256911085,-0.2670318529411765,-0.9839506762923441,1.5202539256911085
3078,2018,16,LV,DEN,27,14,24,100.0,3.0659971,0.0,0.7783751176903917,0.12774987916666666,0.866102696589898,-0.7783751176903917
3079,2018,16,MIA,JAX,7,17,30,128.0,0.6189304,1.0,0.31523296124535316,0.020631013333333333,0.36411488176329204,-0.31523296124535316
3080,2018,16,MIN,DET,27,9,23,86.0,-6.8623343,0.0,-1.1007027245674381,-0.2983623608695652,-1.1307738627593296,1.1007027245674381
3081,2018,16,NE,BUF,24,12,18,72.0,-3.0071435,0.0,-0.3710530666242881,-0.16706352777777778,-0.5154722181771335,0.3710530666242881
3083,2018,16,NO,PIT,31,28,17,66.0,-8.995697,0.0,-1.504471939913064,-0.5291586470588235,-2.2123473323151406,1.504471939913064
3085,2018,16,NYG,IND,27,28,15,50.0,-0.06671643,2.0,0.1854645526417361,-0.004447761999999999,0.246588995635119,-0.1854645526417361
3086,2018,16,NYJ,GB,38,44,20,130.0,11.202056,3.0,2.3182399133291245,0.5601028,2.8922247645803543,-2.3182399133291245
3087,2018,16,PHI,HOU,32,30,19,62.0,0.86225575,2.0,0.3612857424452868,0.04538188157894737,0.4801041070880687,-0.3612857424452868
3089,2018,16,PIT,NO,28,31,18,58.0,0.5477337,3.0,0.30175797375532254,0.03042965,0.41003392851863235,-0.30175797375532254
3090,2018,16,SEA,KC,38,31,20,156.0,4.775156,0.0,1.1018577341034341,0.2387578,1.3863156691046745,-1.1018577341034341
3091,2018,16,SF,CHI,9,14,26,92.0,-2.7994833,1.0,-0.33175042201888844,-0.10767243461538462,-0.23714958243208914,0.33175042201888844
3092,2018,16,TB,DAL,20,27,22,82.0,-3.7688742,1.0,-0.5152214291083955,-0.17131246363636363,-0.5353838743583008,0.5152214291083955
3093,2018,16,TEN,WAS,25,16,34,161.0,1.64379,0.0,0.5092022082615458,0.04834676470588235,0.493998346823785,-0.5092022082615458
3096,2018,16,WAS,TEN,16,25,27,99.0,-1.6725615,1.0,-0.11846445290455072,-0.06194672222222222,-0.022866596264673272,0.11846445290455072
3097,2018,17,ARI,SEA,24,27,33,185.0,2.507991,2.0,0.6727645315696759,0.07599972727272727,0.6235875666537506,-0.6727645315696759
3098,2018,17,ATL,TB,34,32,20,92.0,0.2697631,0.0,0.24914808653307347,0.013488154999999998,0.3306415265473686,-0.24914808653307347
3100,2018,17,BAL,CLE,26,24,14,50.0,-2.0466409,0.0,-0.18926429665121527,-0.1461886357142857,-0.4176468596824135,0.18926429665121527
3101,2018,17,BUF,MIA,42,17,25,99.0,-7.36042,0.0,-1.194972523258433,-0.29441680000000003,-1.1122839033691692,1.194972523258433
3102,2018,17,CAR,NO,33,14,27,184.0,0.47435093,1.0,0.2878692414442211,0.017568552962962964,0.3497633688215175,-0.2878692414442211
3104,2018,17,CHI,MIN,24,10,15,63.0,-0.006255798,0.0,0.19690758665650568,-0.0004170532,0.2654779811277635,-0.19690758665650568
3105,2018,17,CIN,PIT,13,16,18,67.0,-2.5066152,0.0,-0.27632097116331467,-0.1392564,-0.38516053870612893,0.27632097116331467
3106,2018,17,CLE,BAL,24,26,45,298.0,6.4691668,2.0,1.422473357271035,0.1437592622222222,0.9411269712987478,-1.422473357271035
3107,2018,17,DAL,NYG,36,35,25,143.0,7.6033773,2.0,1.637138816464528,0.304135092,1.6926912425860396,-1.637138816464528
3108,2018,17,DEN,LAC,9,23,28,118.0,-6.026802,1.0,-0.9425663602413319,-0.21524292857142857,-0.7412538481067322,0.9425663602413319
3109,2018,17,DET,GB,31,0,13,46.0,3.4315276,0.0,0.8475569605949733,0.2639636615384615,1.5044371153698093,-0.8475569605949733
3111,2018,17,GB,DET,0,31,36,132.0,-0.63912535,1.0,0.07712802810925176,-0.017753481944444444,0.18423481341292464,-0.07712802810925176
3113,2018,17,HOU,JAX,20,3,16,30.0,-7.298904,0.0,-1.1833297458482899,-0.4561815,-1.8703567940533083,1.1833297458482899
3114,2018,17,IND,TEN,33,17,16,93.0,0.030928016,0.0,0.20394515199986604,0.001933001,0.276490967154124,-0.20394515199986604
3115,2018,17,JAX,HOU,3,20,32,135.0,-1.6322334,2.0,-0.11083178674169904,-0.05100729375,0.028398507706526088,0.11083178674169904
3116,2018,17,KC,LV,35,3,29,127.0,-5.45884,0.0,-0.8350714785289385,-0.18823586206896553,-0.6146914709476801,0.8350714785289385
3118,2018,17,LA,SF,48,32,21,129.0,-4.8624125,1.0,-0.7221890963228779,-0.23154345238095236,-0.8176424866907456,0.7221890963228779
3120,2018,17,LAC,DEN,23,9,25,82.0,-10.040058,0.0,-1.7021321040790416,-0.40160232,-1.6145840775473588,1.7021321040790416
3121,2018,17,LV,KC,3,35,26,100.0,-1.5643563,2.0,-0.09798508073763484,-0.06016755,-0.014528916724421763,0.09798508073763484
3122,2018,17,MIA,BUF,17,42,31,168.0,7.009411,3.0,1.5247222513428333,0.22611003225806453,1.3270448278591453,-1.5247222513428333
3124,2018,17,MIN,CHI,10,24,36,170.0,2.1042054,3.0,0.5963423672185965,0.058450150000000006,0.5413455276092556,-0.5963423672185965
3125,2018,17,NE,NYJ,38,3,23,104.0,-15.589221,0.0,-2.7523900795911187,-0.6777922173913044,-2.9088842177706695,2.7523900795911187
3126,2018,17,NO,CAR,14,33,37,111.0,-5.0264044,2.0,-0.7532268944366437,-0.13584876756756756,-0.36919145664778685,0.7532268944366437
3127,2018,17,NYG,DAL,35,36,19,54.0,-3.215492,1.0,-0.41048598178842677,-0.16923642105263156,-0.5256549804609726,0.41048598178842677
3128,2018,17,NYJ,NE,3,38,27,134.0,0.92284083,0.0,0.3727523300130042,0.03417929,0.4276057500212524,-0.3727523300130042
3129,2018,17,PHI,WAS,24,0,12,21.0,-6.1641693,0.0,-0.9685650743536331,-0.513680775,-2.1398138610864263,0.9685650743536331
3131,2018,17,PIT,CIN,16,13,18,125.0,1.831716,0.0,0.5447698750080593,0.10176199999999999,0.7443165053959903,-0.5447698750080593
3132,2018,17,SEA,ARI,27,24,25,87.0,-1.1947412,0.0,-0.028030169223106617,-0.047789648,0.04347726107422645,0.028030169223106617
3133,2018,17,SF,LA,32,48,40,163.0,-5.622113,1.0,-0.8659732145990058,-0.140552825,-0.39123593492857534,0.8659732145990058
3134,2018,17,TB,ATL,32,34,27,112.0,-1.9389614,1.0,-0.16888442068178483,-0.07181338518518518,-0.0691044325400749,0.16888442068178483
3135,2018,17,TEN,IND,17,33,33,161.0,-1.1842399,1.0,-0.026042648928920806,-0.03588605757575757,0.09926068726316316,0.026042648928920806
3136,2018,17,WAS,PHI,0,24,32,131.0,3.250794,0.0,0.8133505577837729,0.1015873125,0.7434978727889296,-0.8133505577837729
3138,2018,18,BAL,LAC,17,23,32,90.0,-2.8415465,1.0,-0.33971148052006417,-0.088798328125,-0.1487004432425989,0.33971148052006417
3139,2018,18,CHI,PHI,15,16,23,43.0,-8.546954,0.0,-1.4195409485716282,-0.3716066956521739,-1.4740165145547401,1.4195409485716282
3140,2018,18,DAL,SEA,24,22,26,77.0,-3.3420737,1.0,-0.4344433677904017,-0.12854129615384616,-0.3349466802646112,0.4344433677904017
3141,2018,18,HOU,IND,7,21,32,203.0,4.4254093,1.0,1.0356631997053583,0.138294040625,0.915515473027273,-1.0356631997053583
3142,2018,18,IND,HOU,21,7,16,105.0,6.0202794,0.0,1.3375150361770467,0.3762674625,2.0307229306912586,-1.3375150361770467
3143,2018,18,LAC,BAL,23,17,23,90.0,-10.498117,0.0,-1.7888262808413906,-0.4564398695652174,-1.871567583324201,1.7888262808413906
3144,2018,18,PHI,CHI,16,15,18,65.0,-3.3661835,0.0,-0.4390064901456113,-0.18701019444444444,-0.6089476628168662,0.4390064901456113
3145,2018,18,SEA,DAL,22,24,32,166.0,3.379706,2.0,0.8377489861844548,0.1056158125,0.7623765072507193,-0.8377489861844548
3146,2018,19,DAL,LA,22,30,46,275.0,15.032384,3.0,3.0431839329636574,0.3267909565217391,1.7988627170111955,-3.0431839329636574
3147,2018,19,IND,KC,13,31,33,180.0,11.147633,4.0,2.3079395869913877,0.33780706060606064,1.8504871435225356,-2.3079395869913877
3148,2018,19,KC,IND,31,13,14,87.0,2.5571527,0.0,0.6820690820964368,0.18265376428571428,1.1233970686128814,-0.6820690820964368
3149,2018,19,LA,DAL,30,22,22,50.0,0.23957384,2.0,0.24343433995727318,0.01088972,0.3184645612903945,-0.24343433995727318
3150,2018,19,LAC,NE,28,41,32,156.0,4.4026895,4.0,1.0313631546080997,0.137584046875,0.912188251362533,-1.0313631546080997
3151,2018,19,NE,LAC,41,28,10,19.0,-1.4112202,1.0,-0.069001897082043,-0.14112202000000001,-0.3939033357831065,0.069001897082043
3152,2018,19,NO,PHI,20,14,15,50.0,-2.2153041,1.0,-0.22118620468948855,-0.14768694,-0.4246683165329864,0.22118620468948855
3153,2018,19,PHI,NO,14,20,30,138.0,-1.1015499,0.0,-0.010392391044066175,-0.03671833,0.0953604348441734,0.010392391044066175
3154,2018,20,KC,NE,31,37,47,177.0,3.2454052,4.0,0.8123306507854672,0.0690511744680851,0.5910247794035873,-0.8123306507854672
3155,2018,20,LA,NO,26,23,19,50.0,-7.1848593,0.0,-1.1617451653016595,-0.37815048947368424,-1.504682492350349,1.1617451653016595
3157,2018,20,NE,KC,37,31,12,41.0,-1.0662565,1.0,-0.0037126134212178336,-0.08885470833333332,-0.14896465606225986,0.0037126134212178336
3158,2018,20,NO,LA,23,26,26,77.0,-4.0919433,1.0,-0.5763668485016461,-0.1573824346153846,-0.4701040118960484,0.5763668485016461
3160,2018,21,LA,NE,3,13,30,156.0,0.43356085,1.0,0.28014913899962257,0.014452028333333334,0.33515849622031557,-0.28014913899962257
3161,2018,21,NE,LA,13,3,18,62.0,-3.2565114,0.0,-0.41824948630266084,-0.1809173,-0.5803947207712077,0.41824948630266084
3162,2019,1,ARI,DET,27,27,32,116.0,-8.551727,0.0,-1.4204443066667352,-0.26724146875,-0.984932992348492,1.4204443066667352
3163,2019,1,ATL,MIN,12,28,36,174.0,1.0875545,3.0,0.40392673335876367,0.03020984722222222,0.40900387358618784,-0.40392673335876367
3164,2019,1,BAL,MIA,59,10,12,21.0,-5.819201,0.0,-0.9032749200774219,-0.4849334166666666,-2.005096008357847,0.9032749200774219
3166,2019,1,BUF,NYJ,17,16,21,68.0,-3.1300654,0.0,-0.3943177834545736,-0.14905073333333332,-0.43105941888409116,0.3943177834545736
3167,2019,1,CAR,LA,27,30,30,169.0,3.708209,2.0,0.8999228483920785,0.12360696666666666,0.8466878943819598,-0.8999228483920785
3168,2019,1,CHI,GB,3,10,20,49.0,-6.477927,0.0,-1.0279481789413567,-0.32389635,-1.2504330031700999,1.0279481789413567
3169,2019,1,CIN,SEA,20,21,23,74.0,-5.911285,1.0,-0.9207031259919093,-0.25701239130434783,-0.9369967843361291,0.9207031259919093
3170,2019,1,CLE,TEN,13,43,26,125.0,1.0015287,1.0,0.38764512790767003,0.038520334615384615,0.4479490526093537,-0.38764512790767003
3171,2019,1,DAL,NYG,35,17,17,151.0,6.357251,1.0,1.4012917013103408,0.3739559411764706,2.019890520087425,-1.4012917013103408
3172,2019,1,DEN,LV,16,24,27,99.0,-0.9193271,2.0,0.024095864035148858,-0.03404915185185185,0.10786892151968173,-0.024095864035148858
3173,2019,1,DET,ARI,27,27,23,112.0,-0.19008443,0.0,0.16211540504542765,-0.008264540434782608,0.2287025453702804,-0.16211540504542765
3174,2019,1,GB,CHI,10,3,15,46.0,-4.625344,0.0,-0.6773205129225192,-0.30835626666666666,-1.1776079931773609,0.6773205129225192
3175,2019,1,HOU,NO,28,30,21,148.0,2.4552794,1.0,0.6627881120083831,0.11691806666666665,0.8153419100077599,-0.6627881120083831
3176,2019,1,IND,LAC,24,30,21,125.0,4.7653103,1.0,1.0999942954281783,0.2269195380952381,1.3308383899280756,-1.0999942954281783
3177,2019,1,JAX,KC,26,40,25,114.0,0.7193111,1.0,0.3342314355670635,0.028772443999999998,0.4022678154984302,-0.3342314355670635
3179,2019,1,KC,JAX,40,26,16,81.0,-0.5354234,0.0,0.09675509620288221,-0.0334639625,0.11061127620865846,-0.09675509620288221
3181,2019,1,LA,CAR,30,27,23,127.0,0.3301391,3.0,0.26057510273885387,0.014353873913043479,0.33469851820828606,-0.26057510273885387
3182,2019,1,LAC,IND,30,24,34,205.0,10.333205,1.0,2.1537975114242527,0.303917794117647,1.6916729262672454,-2.1537975114242527
3183,2019,1,LV,DEN,24,16,23,95.0,-0.27593312,0.0,0.14586732017933815,-0.011997092173913043,0.21121080405396897,-0.14586732017933815
3184,2019,1,MIA,BAL,10,59,44,267.0,8.888644,2.0,1.8803938086741798,0.20201463636363634,1.21412732226078,-1.8803938086741798
3186,2019,1,MIN,ATL,28,12,17,73.0,-7.7946177,0.0,-1.2771506098228391,-0.45850692352941175,-1.8812543541328934,1.2771506098228391
3187,2019,1,NE,PIT,33,3,13,32.0,-5.3914165,0.0,-0.8223106227725048,-0.4147243461538462,-1.6760774212625145,0.8223106227725048
3189,2019,1,NO,HOU,30,28,23,180.0,9.152552,1.0,1.9303421489556676,0.39793704347826087,2.1322724151715207,-1.9303421489556676
3190,2019,1,NYG,DAL,17,35,28,91.0,-5.7086577,1.0,-0.8823530292509272,-0.20388063214285715,-0.6880070711620885,0.8823530292509272
3192,2019,1,NYJ,BUF,16,17,24,129.0,-1.3101331,1.0,-0.04986972651931366,-0.054588879166666666,0.01161423517954922,0.04986972651931366
3193,2019,1,PHI,WAS,32,27,13,28.0,-6.441294,0.0,-1.021014862976961,-0.49548415384615385,-2.0545396003930843,1.021014862976961
3194,2019,1,PIT,NE,3,33,29,99.0,-3.089348,0.0,-0.38661143673307435,-0.10652924137931036,-0.23179227146695663,0.38661143673307435
3195,2019,1,SEA,CIN,21,20,14,34.0,-8.601433,0.0,-1.4298518737053687,-0.6143880714285714,-2.611755337295955,1.4298518737053687
3196,2019,1,SF,TB,31,17,25,122.0,1.5193493,0.0,0.4856500369425008,0.060773972,0.5522355824912872,-0.4856500369425008
3197,2019,1,TB,SF,17,31,30,100.0,-7.065551,0.0,-1.13916437363636,-0.23551836666666667,-0.8362700040835582,1.13916437363636
3198,2019,1,TEN,CLE,43,13,20,102.0,-4.383691,1.0,-0.6315842477314588,-0.21918454999999998,-0.7597253462168865,0.6315842477314588
3199,2019,1,WAS,PHI,27,32,31,126.0,-1.0618731,1.0,-0.0028829926640226173,-0.03425397096774193,0.10690908405668666,0.0028829926640226173
3200,2019,2,ARI,BAL,17,23,31,184.0,2.8599293,0.0,0.7393738574199279,0.09225578387096775,0.69976781992627,-0.7393738574199279
3201,2019,2,ATL,PHI,24,20,22,49.0,-4.2654457,1.0,-0.6092046439260168,-0.19388389545454546,-0.6411596744264804,0.6092046439260168
3202,2019,2,BAL,ARI,23,17,11,20.0,-4.4902105,1.0,-0.6517445772122398,-0.4082009545454545,-1.6455070537247383,0.6517445772122398
3203,2019,2,BUF,NYG,28,14,20,129.0,4.330615,1.0,1.01772203099071,0.21653075,1.282153734857704,-1.01772203099071
3204,2019,2,CAR,TB,14,20,29,102.0,-2.3061976,1.0,-0.23838909155678853,-0.07952405517241379,-0.10523870587863283,0.23838909155678853
